DATEOCC,YEAR,MONTH,DAY,CURR_IUCR,FBI_CD,AREA,BEAT,DISTRICT,X_COORD,Y_COORD,LOCATION,INC_CNT
2008-01-09 12:30:00,2008,01,09,0281,02,5,1611,16,1131891,1938512,268,1
2008-01-09 15:00:00,2008,01,09,0281,02,5,1412,14,1154128,1920665,090,1
2008-01-09 21:00:00,2008,01,09,0281,02,1,0822,08,1155869,1870570,304,1
2008-01-09 21:45:00,2008,01,09,0281,02,1,0825,08,1160170,1862417,096,1
2008-01-10 02:00:00,2008,01,10,0281,02,2,0621,06,1172892,1855130,290,1
2008-01-10 06:00:00,2008,01,10,0281,02,2,0612,06,1169583,1854931,290,1
2008-01-10 21:00:00,2008,01,10,0281,02,4,1123,11,1152831,1902132,330,1
2008-01-10 23:00:00,2008,01,10,1753,02,5,2522,25,1142418,1913633,090,1
2008-01-11 00:00:00,2008,01,11,1754,02,5,1422,14,1152881,1908471,290,1
2008-01-11 08:40:00,2008,01,11,0281,02,4,1031,10,1150773,1885701,290,1
2008-01-11 10:00:00,2008,01,11,0265,02,1,0924,09,1170144,1882913,290,1
2008-01-11 16:00:00,2008,01,11,0281,02,1,0223,02,1181353,1873926,290,1
2008-01-11 16:45:00,2008,01,11,0281,02,3,2024,20,1168763,1933714,330,1
2008-01-11 21:21:26,2008,01,11,0281,02,1,0232,02,1178874,1870926,330,1
2008-01-11 23:00:00,2008,01,11,1753,02,1,0832,08,1161159,1858790,090,1
2008-01-12 01:15:00,2008,01,12,0281,02,4,1012,10,1147407,1890037,303,1
2008-01-12 02:00:00,2008,01,12,0281,02,4,1223,12,1161176,1890646,290,1
2008-01-12 03:00:00,2008,01,12,1754,02,1,0233,02,1177995,1867296,090,1
2008-01-12 11:00:00,2008,01,12,1753,02,4,1133,11,1151943,1897660,290,1
2008-01-12 12:00:00,2008,01,12,1753,02,2,0523,05,1174212,1824344,290,1
2008-01-12 12:00:00,2008,01,12,1754,02,5,1413,14,1152256,1913763,090,1
2008-01-12 14:00:00,2008,01,12,0281,02,5,1623,16,1141125,1934409,290,1
2008-01-12 15:30:00,2008,01,12,0291,02,2,0322,03,1179176,1859884,090,1
2008-01-12 20:00:00,2008,01,12,0281,02,2,0321,03,1182034,1859591,290,1
2008-01-12 20:00:00,2008,01,12,0281,02,5,1711,17,1153515,1940393,260,1
2008-01-13 00:01:00,2008,01,13,0281,02,4,1232,12,1171460,1894030,277,1
2008-01-13 00:30:00,2008,01,13,0281,02,3,1834,18,1177604,1904195,103,1
2008-01-13 02:11:43,2008,01,13,0281,02,5,1512,15,1137005,1902295,259,1
