"Date","Tsfc_F_avg","Tdew_F_avg","Rh_PCT_avg","Psfc_MB_avg","CldCov_PCT_avg","Tapp_F_avg","Spd_MPH_avg","Tsfc_F_max","Tdew_F_max","Rh_PCT_max","Psfc_MB_max","CldCov_PCT_max","Tapp_F_max","Spd_MPH_max","Tsfc_F_min","Tdew_F_min","Rh_PCT_min","Psfc_MB_min","CldCov_PCT_min","Tapp_F_min","Spd_MPH_min","PcpPrevHr_IN"
2009-12-09,28.55,25.1875,86.5416666666667,966.816666666667,100,16.3708333333333,17.75,35.6,33.7,100,982.6,100,31.7,26,14,11,74,958,100,-4.7,5,0.6
2009-12-10,7.175,-1.0375,65.5416666666667,991.854166666667,73.9166666666667,-11.6833333333333,18.5833333333333,14,6.1,78,996.9,100,0.8,29,1.4,-5.2,55,984.2,5,-22.8,6,0
2009-12-11,17,7.60416666666667,61.6666666666667,1002.0625,10.9166666666667,6.20416666666667,9.25,24.8,13.6,72,1004.2,40,17.3,16,10.4,2.2,49,997.2,0,-4.3,3,0
2009-12-12,29.675,17.4,60.9166666666667,999.491666666667,45.625,20.9416666666667,10.6666666666667,37.4,26.5,79,1003.5,99,29.3,16,21.2,13.6,44,991.6,0,11.7,5,0.02
2009-12-13,35.15,31.5958333333333,87.5416666666667,991.204166666667,96.5833333333333,29.6791666666667,6.91666666666667,37.4,33.7,100,994.2,100,32.8,14,33.8,28.3,75,988.9,78,24.3,3,0.05
2009-12-14,35.825,32.9458333333333,89.7083333333333,988.579166666667,99.6666666666667,29.3833333333333,8.70833333333333,39.2,39.1,100,995.9,100,35.9,16,28.4,22.9,80,984.2,99,18,5,0.07
2009-12-15,19.85,10.3666666666667,63.5,1004.90416666667,50.2916666666667,7.13333333333333,12.9583333333333,28.4,22.9,80,1010.8,100,19.1,17,10.4,0.6,44,996.5,1,-6.6,8,0
2009-12-16,15.2,3.30416666666667,54.7916666666667,1010.14583333333,16.7083333333333,7.44166666666667,5.04166666666667,23,12.7,66,1012.2,50,18.9,12,6.8,-1.4,38,1007.9,0,-6.3,3,0
2009-12-17,28.775,17.775,61.5833333333333,1001.5375,86.0416666666667,22.2958333333333,6.375,35.6,24.7,69,1007.2,100,32.8,12,21.2,12.7,55,995.9,45,11.7,3,0
2009-12-18,35.45,28.9,77.7083333333333,991.829166666667,99.1666666666667,29.45,7.58333333333333,37.4,33.7,93,995.5,100,32.8,10,33.8,24.7,64,989.2,97,26.4,3,0.11
2009-12-19,33.125,29.725,87.2083333333333,990.65,100,25.4958333333333,9.54166666666667,33.8,31.9,93,994.2,100,28.6,13,30.2,26.5,80,988.2,100,21.3,6,0.22
2009-12-20,29.075,24.325,82.5,995.858333333333,99.9166666666667,22.7541666666667,6.33333333333333,30.2,26.5,86,997.2,100,25.4,9,28.4,21.1,74,994.2,99,19.7,3,0.01
2009-12-21,27.725,22.375,80.5,997.875,97.0833333333333,21.6458333333333,5.875,30.2,24.7,86,999.5,100,30.2,12,26.6,21.1,74,996.2,83,18.5,0,0.01
2009-12-22,30.425,27.325,88.5416666666667,1000.46666666667,99.7083333333333,22.3958333333333,10.125,32,28.3,93,1001.9,100,26.7,18,28.4,26.5,80,999.9,98,19.6,2,0.32
2009-12-23,30.575,26.5,84.7916666666667,1000.22083333333,100,19.3666666666667,16.25,32,28.3,93,1002.2,100,22.4,20,30.2,24.7,80,997.5,100,17.8,13,0.69
2009-12-24,33.35,27.775,80,992.579166666667,100,24.0666666666667,13.75,35.6,30.1,86,997.5,100,26.4,22,32,24.7,74,983.6,100,21.4,7,0.66
2009-12-25,35.15,30.7,84.1666666666667,977.804166666667,98.7916666666667,25.6458333333333,15.4166666666667,42.8,39.1,93,983.2,100,35.8,20,24.8,15.7,68,973.9,94,12.9,10,0.48
2009-12-26,23.75,18.6625,80.5833333333333,984.633333333333,100,13.1875,10.875,26.6,21.1,93,986.6,100,17.5,17,21.2,12.7,63,983.2,100,6.8,6,0.19
2009-12-27,19.925,15.3375,82,988.725,97.7916666666667,9.40416666666667,9.20833333333333,21.2,17.5,86,991.2,100,13.6,17,17.6,12.7,73,986.6,91,4.5,6,0.09
2009-12-28,24.2,16.8333333333333,72.1666666666667,994.204166666667,90.8333333333333,12.6041666666667,13.4166666666667,30.2,21.1,93,1004.2,100,19.3,20,15.8,11,54,989.2,44,2.7,7,0.02
2009-12-29,17.75,10.5333333333333,67.4583333333333,1007.01666666667,28.6666666666667,9.275,6.375,24.8,13.6,85,1009.5,88,19,12,10.4,5.6,50,1004.5,2,2.2,3,0
2009-12-30,26.3,21.175,80.4166666666667,996.433333333333,96.7916666666667,17.5875,9,30.2,30.1,100,1003.9,100,26.7,15,17.6,12.7,68,990.6,89,8.2,3,0.06
2009-12-31,26.15,20.6166666666667,77.9583333333333,993.766666666667,100,16.6708333333333,10.0416666666667,33.8,30.1,93,999.9,100,27.5,16,12.2,2.4,57,989.9,100,-1.8,5,0.01
2010-01-01,11.3,4.15,69,1002.9,82.1666666666667,-1.95833333333333,10.25,17.6,9.4,79,1004.9,100,5.6,14,6.8,0.2,57,1000.2,64,-7.8,7,0.04
2010-01-02,7.25,-2.14583333333333,62.2916666666667,1007,75.75,-8.12916666666667,12,12.2,3.8,78,1008.2,98,-0.4,16,3.2,-5,47,1005.2,27,-12.3,7,0
2010-01-03,10.1,2.20416666666667,65.5,1006.68333333333,81.625,-4.13333333333333,11.2916666666667,17.6,9.4,72,1008.2,100,5.6,16,1.4,-5.2,57,1005.5,58,-13.5,8,0.01
2010-01-04,13.925,7.34583333333333,69.4166666666667,1002.2125,100,0.654166666666667,11.2083333333333,19.4,12.7,73,1004.9,100,7.3,15,8.6,2,62,1000.2,100,-6.3,7,0.02
2010-01-05,17.975,11.9041666666667,70.3333333333333,999.95,100,6.55833333333333,9.875,23,13.9,79,1000.5,100,10.8,15,15.8,9.4,63,998.9,100,3.4,7,0
2010-01-06,15.8,10.3375,75.8333333333333,999.608333333333,100,7.42083333333333,5.875,23,15.7,85,1000.9,100,14.8,8,8.6,3.7,68,998.5,100,-1.4,3,0
2010-01-07,17.9,14.5875,84.2916666666667,992.308333333333,100,9.47083333333333,6.54166666666667,21.2,17.5,93,997.5,100,17.6,12,15.8,12.7,79,988.9,100,5.6,0,0.47
2010-01-08,21.8,15.3083333333333,73.9583333333333,1000.67916666667,99.75,9.85833333333333,13.0416666666667,26.6,22.9,93,1006.9,100,15.2,22,15.8,9.4,63,992.2,96,5.1,6,0.14
2010-01-09,15.5,8.04583333333333,67.0416666666667,1008.58333333333,79.7916666666667,4.625,8.29166666666667,23,13.6,73,1010.5,100,14.7,12,8.6,2,58,1006.5,54,-4.7,6,0.03
2010-01-10,9.125,2.79166666666667,71.7916666666667,1005.68333333333,54.25,-4.34166666666667,10.5,17.6,11,85,1010.2,90,5.6,18,-0.4,-5.4,57,997.5,12,-15.7,5,0
2010-01-11,21.95,14.5208333333333,69,999.133333333333,97.0416666666667,10.0916666666667,12.4583333333333,26.6,17.5,74,1004.9,100,15.7,18,17.6,11,67,994.9,88,3.7,8,0.08
2010-01-12,25.7,18.7,75.0833333333333,1006.72916666667,89.4166666666667,17.3333333333333,8.20833333333333,30.2,21.1,80,1008.8,100,24.6,15,21.2,15.7,64,1004.2,68,12.4,3,0.02
2010-01-13,25.925,18.8625,74,998.1875,51.0416666666667,15.6916666666667,11.1666666666667,33.8,24.7,80,1003.5,100,25.3,15,17.6,13.6,60,994.9,3,5.5,8,0
2010-01-14,35.225,28,75.0833333333333,994.7375,76.0416666666667,27.6541666666667,10.2916666666667,39.2,31.9,86,997.9,100,32.5,15,30.2,22.9,69,993.2,3,20.2,6,0.05
2010-01-15,30.65,27.025,86.4583333333333,1001.57916666667,98.9166666666667,25.0375,5.875,33.8,30.1,93,1003.2,100,30.8,13,26.6,22.9,80,998.2,93,15.7,1,0
2010-01-16,26.225,22.525,86.1666666666667,999.15,72.0833333333333,18.1333333333333,7.79166666666667,28.4,24.7,93,1001.9,97,22.2,12,24.8,21.1,80,994.2,40,14,5,0
2010-01-17,26.675,23.3458333333333,88.0416666666667,989.608333333333,92.375,20.1375,6.16666666666667,35.6,26.5,100,993.6,99,30.7,10,21.2,19.3,64,986.6,58,14.8,2,0
2010-01-18,29,26.7208333333333,91.5416666666667,991.875,99.8333333333333,22.1708333333333,6.875,30.2,28.3,100,992.9,100,26.7,12,28.4,26.5,86,990.2,99,18.5,3,0
2010-01-19,30.5,22.6,72.875,993.258333333333,100,25.625,4.875,35.6,24.7,86,994.2,100,33.8,9,24.8,19.3,60,992.2,100,20.5,0,0
2010-01-20,31.025,23.575,73.9166666666667,992.35,99.5,20.775,14.6666666666667,33.8,26.5,80,993.9,100,25.4,21,30.2,21.1,64,990.9,97,17.4,5,0.05
2010-01-21,32.75,24.55,71.7916666666667,988.1625,100,22.2458333333333,16.0416666666667,35.6,28.3,80,990.9,100,26.6,20,30.2,21.1,64,985.9,100,18.5,9,0.11
2010-01-22,34.4,28.825,80.2083333333333,991.308333333333,98.9166666666667,26.9583333333333,9.625,35.6,30.1,86,994.2,100,29.9,14,33.8,26.5,69,987.2,97,25.3,6,0
2010-01-23,38.9,36.3125,90.875,986.9875,100,32.0541666666667,10.9583333333333,44.6,42.7,100,993.2,100,39.2,16,33.8,30.1,81,977.6,100,25.8,7,0.01
2010-01-24,41.075,38.3458333333333,90.1666666666667,970.620833333333,100,33.3833333333333,14.6666666666667,46.4,44.5,100,975.6,100,39.7,20,30.2,26.5,80,966.6,100,19.7,9,0.39
2010-01-25,28.625,22.2875,77,971.804166666667,97.75,17.35,15,32,24.7,80,977.3,100,21.6,23,19.4,13.6,68,969.3,94,4.5,10,0.05
2010-01-26,18.95,12.5541666666667,72,988.058333333333,99.8333333333333,4.33333333333333,16.3333333333333,23,15.7,79,995.9,100,9.6,22,12.2,4,67,978.3,99,-4.3,13,0.01
2010-01-27,16.85,9.7125,70.875,997.55,90,3.25833333333333,13.375,24.8,19.3,86,999.5,100,12.4,22,10.4,2.2,57,995.5,61,-6.1,8,0
2010-01-28,11.075,0.220833333333333,57.4166666666667,1006.08333333333,89.8333333333333,-3.15,11.9166666666667,19.4,11,67,1010.8,100,6.6,20,8.6,-4.4,47,997.9,68,-7.1,7,0
2010-01-29,13.4,3.15833333333333,58.0416666666667,1008.50416666667,91.5416666666667,3.45833333333333,6.91666666666667,19.4,13.6,73,1010.8,100,12.7,10,5,-6.2,47,1004.5,71,-7.8,5,0
2010-01-30,20.225,11.95,63.875,1001.4625,61.875,11.2375,7.58333333333333,23,13.6,73,1004.2,99,16.4,13,17.6,9.4,53,999.5,6,4.3,3,0
2010-01-31,21.875,12.225,62.25,1000.7375,18.4166666666667,12.4875,8.91666666666667,28.4,13.9,79,1003.5,88,17.5,16,15.8,7.8,36,999.2,1,5.6,5,0
2010-02-01,25.325,14.8791666666667,61.625,1001.90833333333,84.5416666666667,19.9125,4.70833333333333,30.2,21.1,74,1004.2,100,26.7,9,17.6,11,54,997.9,35,11.7,1,0.02
2010-02-02,29,24.55,83.9583333333333,994.891666666667,99,22.0208333333333,7.25,32,26.5,93,997.9,100,26.4,13,24.8,19.3,64,992.2,92,16,3,0.13
2010-02-03,27.2,19.9,74.4166666666667,1002.40416666667,97.7916666666667,20.025,6.95833333333333,30.2,21.1,80,1006.9,100,26.7,12,23,17.5,64,996.9,94,14,3,0
2010-02-04,29.9,21.775,71.7916666666667,1004.275,96.4166666666667,23,7.54166666666667,33.8,24.7,80,1006.9,100,30.8,13,24.8,19.3,64,1000.5,84,17.9,3,0
2010-02-05,32.675,26.425,78.0833333333333,994.145833333333,100,22.7958333333333,14.5416666666667,35.6,28.3,93,1000.2,100,25.8,22,30.2,24.7,64,990.6,100,18.1,7,0.1
2010-02-06,26.9,17.575,67.625,996.008333333333,99.4166666666667,14.25,17.5833333333333,30.2,22.9,74,999.2,100,19.1,24,26.6,15.7,63,990.9,96,11.7,9,0
2010-02-07,25.775,15.15,63.7916666666667,999.2375,83.5833333333333,18.2583333333333,7.04166666666667,30.2,15.7,79,1000.5,100,22.5,13,21.2,13.6,50,998.2,39,13.6,3,0
2010-02-08,25.4,15.25,65.6666666666667,998.5875,91.4166666666667,17.325,7.83333333333333,28.4,17.5,79,1000.9,100,21.2,16,21.2,13.9,54,996.2,64,12.6,5,0.01
2010-02-09,25.85,21.55,84.25,988.470833333333,99.9166666666667,16.5041666666667,9.625,28.4,26.5,93,996.2,100,21.1,13,23,15.7,63,983.6,99,11.7,5,0.55
2010-02-10,24.425,17.025,73.2916666666667,992.7125,100,12.4791666666667,14.5416666666667,26.6,24.7,93,997.2,100,17.9,23,19.4,13.6,63,985.2,100,7.2,6,0.12
2010-02-11,20.225,12.5875,69.3333333333333,996.679166666667,94.875,13.0083333333333,5.625,30.2,17.5,85,997.9,100,24.8,9,10.4,7.1,50,995.2,85,2.2,0,0
2010-02-12,21.725,13.2875,66.875,994.108333333333,90.625,15.7833333333333,4.54166666666667,32,17.2,85,995.9,100,27.5,7,15.8,11,37,992.2,74,6.1,1,0
2010-02-13,21.8,11.85,60.5416666666667,991.25,96.1666666666667,13.5666666666667,7.16666666666667,30.2,13.6,73,992.2,100,21.9,15,14,9.4,37,990.6,89,6.4,3,0
2010-02-14,20.225,11.475,65.5833333333333,988.920833333333,94.25,12,6.75,30.2,13.9,85,991.2,100,23.4,12,10.4,5.5,43,986.9,80,0.8,3,0
2010-02-15,23.375,16.1875,72.5833333333333,986.516666666667,79.25,14.5541666666667,8.41666666666667,28.4,21.1,86,987.9,92,19.7,13,15.8,12.7,50,985.2,47,7.2,2,0.02
2010-02-16,29.075,18.1,64.5833333333333,988.2125,92.25,19.7458333333333,11.125,32,21.1,80,990.2,100,24.3,16,26.6,15.7,51,986.9,57,15.7,6,0.06
2010-02-17,30.875,19.675,63.2083333333333,991.370833333333,91.8333333333333,23.2791666666667,8.54166666666667,33.8,22.9,69,992.9,100,26.4,13,28.4,17.5,59,989.9,79,19.1,6,0
2010-02-18,33.125,21.0333333333333,62.1666666666667,994.695833333333,97.7916666666667,26.8125,7.45833333333333,39.2,24.7,74,996.5,100,32.7,12,28.4,15.8,38,993.2,94,20.4,5,0
2010-02-19,30.8,16.1041666666667,55.25,998.408333333333,65.7083333333333,25.9666666666667,5.04166666666667,44.6,43,95,999.5,100,43.5,8,21.2,12.7,30,996.9,26,13.6,2,0
2010-02-20,34.1,27.7,77.8333333333333,998.05,96.75,29.7208333333333,5,39.2,31.9,86,999.9,100,37.8,9,30.2,17.5,51,996.5,88,22.6,1,0.03
2010-02-21,34.4,30.25,85.125,993.9,99.25,27.9916666666667,7.95833333333333,37.4,31.9,93,996.9,100,35.6,13,32,28.3,75,988.6,95,24.1,1,0.4
2010-02-22,32.375,28.9,87.125,986.0625,99.9583333333333,23.9125,10.7083333333333,33.8,30.1,93,988.2,100,27,17,30.2,26.5,80,984.2,99,20.8,8,0.37
2010-02-23,29.45,23.35,78.2083333333333,989.1375,87.875,22.5541666666667,7.54166666666667,32,26.5,93,990.6,100,27.5,13,24.8,15.7,63,987.9,58,13.4,3,0
2010-02-24,24.625,18.9583333333333,79.4166666666667,991.191666666667,99.1666666666667,14.2958333333333,11.2916666666667,28.4,26.5,93,993.2,100,18.2,18,21,15.7,68,989.6,95,10.1,5,0.22
2010-02-25,25.775,16,65.5833333333333,996.391666666667,100,15.0375,12.3333333333333,30.2,22.9,80,997.5,100,20.2,16,21.2,12.7,47,993.6,100,10.6,7,0
2010-02-26,25.625,14.0166666666667,58.7083333333333,992.933333333333,80.5,14.9541666666667,12.0833333333333,33.8,19.3,68,996.5,100,23.5,17,17.6,11,47,989.6,33,5.6,8,0.08
2010-02-27,31.55,24.55,75.4166666666667,989.383333333333,99.125,22.5333333333333,11.7083333333333,33.8,24.7,86,990.2,100,28.6,15,28.4,21.1,69,988.6,94,17.5,6,0.17
2010-02-28,34.55,27.85,76.625,993.6,100,27.9541666666667,8.33333333333333,37.4,30.1,86,997.5,100,32.8,13,33.8,24.7,65,989.9,100,24.8,5,0.01
2010-03-01,33.125,26.35,76.0833333333333,999.341666666667,99.25,25.1458333333333,10.1666666666667,35.6,28.3,80,1001.2,100,29.9,15,32,24.7,69,997.5,96,22,7,0
2010-03-02,32.15,24.4,72.8333333333333,995.658333333333,99.5416666666667,23.4541666666667,11.0833333333333,33.8,26.5,80,998.2,100,25.8,15,30.2,21.1,64,994.2,97,19.3,7,0
2010-03-03,32.45,21.4,64.4166666666667,994.725,89.4166666666667,24.8625,9.41666666666667,39.2,26.5,74,996.5,100,33.6,14,26.6,15.7,47,993.6,47,16.8,5,0
2010-03-04,33.65,19.0666666666667,57.1666666666667,998.575,70.75,27.6208333333333,7.54166666666667,42.8,26.5,86,1000.9,96,37.9,15,24.8,13.6,30,996.2,19,19,3,0
2010-03-05,31.775,22.075,68.7083333333333,1004.52916666667,33.375,24.8833333333333,8,37.4,26.5,86,1006.2,91,32.8,14,26.6,17.5,44,1001.2,1,18.2,5,0
2010-03-06,36.125,23.8916666666667,63.0416666666667,1005.44583333333,5.66666666666667,31.9416666666667,5.41666666666667,46.4,28.3,87,1007.5,14,44.3,10,24.8,20.8,42,1002.2,1,18.6,2,0
2010-03-07,37.925,29.2791666666667,72.4583333333333,998.45,54.9166666666667,33.7333333333333,6,46.4,37.3,93,1002.2,100,41.1,13,32,22.9,42,995.9,4,27.5,3,0.06
2010-03-08,40.025,36.3958333333333,87.4583333333333,995.795833333333,98.375,37.5625,3.66666666666667,46.4,39.1,100,997.9,100,45.8,7,35.6,33.7,71,993.6,86,29.9,1,0
2010-03-09,42.8,36.6916666666667,80.75,988.55,93.5416666666667,39.175,6.45833333333333,51.8,42.7,100,992.9,100,51.3,10,30.2,30,58,983.9,67,24.3,3,0.02
2010-03-10,54.5,46.3,74.875,981.291666666667,67.2916666666667,52.1791666666667,8.54166666666667,62.6,51.7,93,983.6,100,62.4,16,48.2,42.7,55,979.6,3,43,3,0.12
2010-03-11,54.35,48.25,80.5416666666667,979.891666666667,93.7916666666667,51.6833333333333,10.1666666666667,60.8,51.7,94,981.9,100,58.9,16,50,44.5,68,977.9,68,47,2,0.28
2010-03-12,48.425,41.875,78.9166666666667,981.154166666667,99.0833333333333,45.0125,8.45833333333333,53.6,48.1,93,983.6,100,52.1,16,42.8,37.3,58,977.6,92,39.8,2,0.02
2010-03-13,44.9,42.85,92.5416666666667,977.429166666667,100,38.0208333333333,15.625,48.2,46.3,100,981.3,100,41.9,23,42.8,39.1,87,974.9,100,34.5,9,0.36
2010-03-14,43.25,35.65,75.5,986.5875,97,35.8291666666667,15.75,48.2,39.1,93,992.6,100,42.1,20,39.2,31.9,61,981.3,87,29.8,8,0
2010-03-15,44.375,35.575,71.5416666666667,997.120833333333,98.8333333333333,39.6291666666667,9.16666666666667,48.2,37.3,76,999.9,100,43.7,14,41,33.7,66,992.9,95,35.8,3,0
2010-03-16,46.85,26.3708333333333,50.5416666666667,999.4875,99.7916666666667,44.9625,4.875,60.8,33.7,81,1000.9,100,60.6,8,37.4,13.6,15,998.5,99,33.8,2,0
2010-03-17,47.15,23.3958333333333,44.875,997.408333333333,86.0833333333333,45.0708333333333,4.95833333333333,60.8,51.1,98,999.2,100,60.8,10,33.8,13.6,18,994.6,32,30.9,3,0
2010-03-18,51.2,36.2,57.875,991.633333333333,72.7916666666667,48.2375,10.2916666666667,62.6,41,81,994.2,100,60,21,39.2,19.4,36,989.2,31,35.9,3,0
2010-03-19,52.4,36.8041666666667,57.6666666666667,990.004166666667,86.375,48.4791666666667,12.7916666666667,64.4,41,76,994.2,100,62.9,23,39.2,30.1,34,988.2,69,30.6,5,0.05
2010-03-20,34.325,29.65,83.1666666666667,997.041666666667,100,24.0041666666667,16.7916666666667,39.2,30.1,93,998.9,100,30.5,22,32,28.3,70,993.6,100,20.5,13,0.7
2010-03-21,37.625,29.8,74.375,995.616666666667,98.2916666666667,28.825,15.0833333333333,42.8,33.7,87,997.9,100,35.1,21,33.8,24.7,52,992.2,94,22.8,12,0.04
2010-03-22,42.35,22.95,47.7916666666667,990.058333333333,29.8333333333333,34.975,15.25,48.2,30.1,75,991.9,100,42.3,21,37.4,17.6,32,988.2,2,29.3,8,0
2010-03-23,42.8,26.6083333333333,57.5416666666667,990.679166666667,14.6666666666667,39.575,5.91666666666667,55.4,31.9,93,993.9,41,54.2,12,30.2,17.6,26,989.2,1,25.4,1,0
2010-03-24,45.725,22.7958333333333,42.25,994.65,94.2916666666667,42.65,6.20833333333333,53.6,28.3,65,997.2,100,51.6,10,37.4,13.6,20,992.6,74,33.8,3,0.21
2010-03-25,38.525,26.425,62,992.083333333333,98.5833333333333,29.4208333333333,17.625,46.4,39.1,76,994.6,100,44.3,26,30.2,15.7,51,990.2,87,16.5,5,0.11
2010-03-26,32.675,14.4791666666667,46.7916666666667,998.270833333333,6.75,24.4583333333333,10.9166666666667,39.2,24.7,69,1000.2,37,35,20,28.4,7.8,24,994.9,0,16.6,5,0
2010-03-27,41.675,26.6666666666667,56.2083333333333,994.241666666667,88,36.425,9.08333333333333,51.8,35.5,75,998.2,100,47.8,14,33.8,21.1,37,988.2,68,26.4,3,0.04
2010-03-28,43.325,29.8166666666667,60.9166666666667,986.7875,75.8333333333333,36.4333333333333,14.5416666666667,50,33.7,75,991.2,100,43.9,21,37.4,19.4,30,984.2,12,28.5,7,0.04
2010-03-29,38.0666666666667,28.7333333333333,69.75,993.375,99.5833333333333,32.2416666666667,8.625,44.6,35.1,86,994.9,100,43.1,14,33.8,28.3,53,991.6,97,26.6,3,0
2010-03-30,48.8,33.3583333333333,58.3333333333333,991.1,71.3333333333333,45.8125,9.04166666666667,62.6,37.4,86,994.2,100,61.2,15,32,28.3,36,987.6,33,28.7,3,0
2010-03-31,63.9333333333333,42.7208333333333,47.9166666666667,985.429166666667,72.9166666666667,62.8541666666667,14.25,77,54.2,91,987.6,92,77,21,51.8,37.3,32,982.9,48,47.5,6,0
2010-04-01,69.575,48.4041666666667,48.2083333333333,985.0625,76,69.5541666666667,13.3333333333333,82.4,53.6,63,986.9,100,82.4,25,57.2,44.5,35,983.2,42,54.9,8,0
2010-04-02,69.95,44.0875,40.8333333333333,984.9375,94.6666666666667,69.6041666666667,16.5833333333333,80.6,51.7,64,986.6,100,80.6,25,60.8,37.4,24,982.9,74,58.9,8,0
2010-04-03,54.95,41.2208333333333,62.2916666666667,987.254166666667,83.25,51.975,11.5,60.8,48.1,87,994.6,100,58.7,20,50,30.2,33,982.9,32,43.7,6,0.31
2010-04-04,57.875,43.475,61.5416666666667,991.766666666667,65.4166666666667,56.6083333333333,11.3333333333333,73.4,53.5,100,994.9,99,75.1,24,46.4,33.7,33,987.9,1,42.9,3,0.82
2010-04-05,59.375,43.6333333333333,62.625,990.683333333333,52.5,58.0875,7.5,71.6,51.7,100,994.2,96,73.7,13,51.8,28.4,26,985.2,2,48.2,2,0.36
2010-04-06,62.9,51.3625,68.2916666666667,980.058333333333,96.8333333333333,62.9416666666667,10,78.8,57.2,88,985.2,100,79.4,20,48.2,44.5,45,975.9,86,44.6,3,0.42
2010-04-07,46.1,43.15,89.7083333333333,981.025,98.75,41.6958333333333,9.25,51.8,48.1,94,983.6,100,51.8,16,41,39.1,76,979.3,94,32.8,2,0.83
2010-04-08,38.375,31.3,76.5,986.129166666667,97.5833333333333,31.5916666666667,10.7083333333333,39.2,37.3,93,990.6,100,36.9,17,35.6,26.5,60,981.6,78,28,3,0.07
2010-04-09,44.075,26.4625,51.875,995.070833333333,11.3333333333333,39.8833333333333,8.20833333333333,55.4,31.9,69,998.2,62,53.7,17,33.8,22.9,33,990.9,0,27,3,0
2010-04-10,58.625,35.0333333333333,43.0833333333333,998.4375,13.375,56.8208333333333,11.0833333333333,73.4,42.8,57,1000.5,74,74.1,18,42.8,28.3,25,996.5,0,39.2,5,0.08
2010-04-11,54.05,35.0125,49.8333333333333,1003.22083333333,52.6666666666667,51.3583333333333,10.0416666666667,60.8,42.7,66,1004.9,95,59.1,18,48.2,24.8,30,1000.9,9,43.3,3,0
2010-04-12,59.3,32.2041666666667,36.625,1003.6,69.4583333333333,57.5541666666667,11.1666666666667,69.8,39.2,49,1006.5,99,69.8,16,46.4,28.3,26,999.9,11,42.9,5,0
2010-04-13,57.875,36.025,44.2083333333333,1003.225,58.375,55.45,12.375,64.4,42.8,58,1004.9,100,63.3,22,51.8,24.8,33,1001.2,21,47.8,6,0
2010-04-14,66.425,43.1583333333333,45.4166666666667,1003.9375,78.7916666666667,65.85,7.75,82.4,48.2,66,1006.9,100,82.4,13,50,39.1,25,1000.5,38,47.2,6,0
2010-04-15,72.65,44.0166666666667,37.5,998.733333333333,31.5833333333333,73.3041666666667,10.625,82.4,48.2,52,1001.5,98,82.4,17,62.6,39.3,22,994.9,0,62.6,3,0
2010-04-16,60.425,41.4,51.4583333333333,994.8,81.4583333333333,58.3916666666667,13.375,69.8,55.3,77,998.2,100,69.8,20,44.6,28.3,29,993.6,24,40.2,8,0.06
2010-04-17,47.675,20.0333333333333,35.3333333333333,998.0375,0.375,43.5625,9.83333333333333,55.4,30.1,61,999.2,2,53.8,20,42.8,13.6,20,996.9,0,38,5,0
2010-04-18,44.6,29.8041666666667,56.75,1000.80833333333,4,39.925,9.75,51.8,33.7,75,1002.2,17,47.8,16,37.4,24.7,43,999.2,0,32.8,3,0
2010-04-19,47.3,34.2333333333333,62.0416666666667,1000.1625,75,44.3416666666667,6.91666666666667,55.4,37.3,81,1002.2,99,53,12,37.4,31.9,44,997.9,35,34,3,0
2010-04-20,50.975,35.0791666666667,55.9583333333333,993.966666666667,74.625,49.6666666666667,4.79166666666667,60.8,37.4,76,997.2,100,59.6,10,41,33.7,39,990.2,32,38.3,1,0
2010-04-21,48.575,35.2125,61.0416666666667,989.358333333333,19.75,44.6041666666667,9.91666666666667,62.6,39.2,76,990.2,76,62.1,15,42.8,28.3,34,988.9,3,35.4,3,0.03
2010-04-22,48.2,36.2583333333333,65.375,989.016666666667,63.9583333333333,44.9708333333333,7.25,59,39.1,87,989.9,99,57.7,10,39.2,32,38,988.2,21,34.2,3,0
2010-04-23,53.6,40.9958333333333,63.875,989.254166666667,90.625,51.3708333333333,8.04166666666667,62.6,55.6,82,990.9,100,61.4,14,44.6,30.2,29,987.6,74,40.7,5,0.05
2010-04-24,56.6,53.125,88.75,980.383333333333,99.875,53.9208333333333,12,60.8,57.1,94,986.9,100,60.6,23,53.6,49.9,82,969.9,99,49.3,3,0.99
2010-04-25,53.45,49.3666666666667,86.625,970.416666666667,85.375,49.425,13.6666666666667,57.2,55.2,100,975.9,100,55.9,21,48.2,39.1,71,967.6,36,41.1,6,0.36
2010-04-26,52.925,32.625,46.9583333333333,979.275,89.3333333333333,48.5916666666667,14.5833333333333,60.8,37.3,66,982.2,100,58.5,20,46.4,23,32,975.9,62,40.7,12,0
2010-04-27,46.4,25.7083333333333,45.6666666666667,987.570833333333,24.5416666666667,40.8666666666667,13.375,50,33.7,66,991.6,62,44.9,20,41,17.6,27,981.3,0,37.7,2,0
2010-04-28,50.825,27.5333333333333,43.7916666666667,991.129166666667,20.7916666666667,49.2375,5.79166666666667,62.6,35.5,75,992.9,75,62.6,10,35.6,23,22,989.2,0,32.8,2,0
2010-04-29,64.775,41.5083333333333,43.1666666666667,982.729166666667,73.1666666666667,64.0666666666667,16.2083333333333,78.8,50,54,989.6,89,78.8,25,51.8,28.4,32,976.3,60,48.5,7,0.01
2010-04-30,71.225,56.6166666666667,61.2916666666667,978.158333333333,59.1666666666667,72.1291666666667,16.7916666666667,80.6,64.3,94,979.6,100,81,24,62.6,49.9,42,976.3,0,61.2,10,0.45
