"CREATE_DATE","COMPLETE_DATE","X_COORD","Y_COORD","CALL_CNT"
2013-01-20,2013-01-22,1159510.811,1879366.92,1
2013-01-20,2013-01-23,1164589.98,1903537.735,1
2013-01-20,2013-01-23,1160351.161,1925427.023,1
2013-01-20,2013-01-24,1162917.32,1918605.185,1
2013-01-20,2013-01-28,1196679.201,1854001.801,1
2013-01-20,2013-01-28,1144115.481,1925496.084,1
2013-01-20,2013-02-04,1175572.665,1827326.963,1
2013-01-20,2013-02-20,1201457.078,1841651.296,1
2013-01-20,2013-02-28,1196086.758,1821059.23,1
2013-01-20,2013-03-06,1170859.747,1846272.094,1
2013-01-20,2013-01-22,1149234.52,1905341.146,1
2013-01-20,2013-01-22,1134815.613,1910692.066,1
2013-01-21,2013-01-21,1157729.26,1899898.153,1
2013-01-21,2013-01-22,1161438.847,1863361.448,1
2013-01-21,2013-01-24,1187243.659,1852165.108,1
2013-01-21,2013-01-24,1152355.164,1851604.089,1
2013-01-21,2013-01-24,1166768.74,1874500.66,1
2013-01-21,2013-01-25,1174039.575,1827626.682,1
2013-01-21,2013-01-25,1134658.569,1861391.288,1
2013-01-21,2013-01-25,1129580.38,1868542.64,1
2013-01-21,2013-02-04,1171612.272,1848470.658,1
2013-01-21,2013-02-04,1174057.833,1827102.299,1
2013-01-21,2013-01-22,1146697.655,1906961.562,1
2013-01-21,2013-01-22,1189394.7,1847314.306,1
2013-01-22,2013-01-22,1136834.269,1924008.841,1
2013-01-22,2013-01-22,1137035.369,1924013.141,1
2013-01-22,2013-01-22,1144452.294,1915905.555,1
2013-01-22,2013-01-22,1132903.976,1918904.412,1
2013-01-22,2013-01-22,1162859.062,1947423.412,1
2013-01-22,2013-01-23,1171479.615,1921490.325,1
2013-01-22,2013-01-23,1152242.363,1857917.596,1
2013-01-22,2013-01-23,1151091.568,1909811.262,1
2013-01-22,2013-01-23,1146037.631,1913881.658,1
2013-01-22,2013-01-23,1130144.828,1911209.199,1
2013-01-22,2013-01-23,1148791.479,1900171.251,1
2013-01-22,2013-01-24,1145400.913,1899159.49,1
2013-01-22,2013-01-24,1175446.079,1903761.73,1
2013-01-22,2013-01-24,1167549.941,1835436.03,1
2013-01-22,2013-01-25,1171876.402,1869493.47,1
2013-01-22,2013-01-25,1173279.917,1888349.52,1
2013-01-22,2013-01-24,1169946.277,1906322.735,1
2013-01-22,2013-01-28,1173802.102,1867950.052,1
2013-01-22,2013-01-28,1190987.384,1856302.045,1
2013-01-22,2013-01-29,1154163.967,1900148.503,1
2013-01-22,2013-01-28,1191073.002,1859475.609,1
2013-01-22,2013-01-29,1152836.705,1860837.374,1
2013-01-22,2013-01-29,1201558.512,1830985.14,1
2013-01-22,2013-01-29,1170161.997,1859461.015,1
2013-01-22,2013-01-29,1168670.04,1833515.927,1
2013-01-22,2013-01-29,1162639.436,1906662.019,1
2013-01-22,2013-01-30,1182003.384,1844110.086,1
2013-01-22,2013-01-30,1148739.695,1850954.918,1
2013-01-22,2013-02-04,1164713.589,1846693.283,1
2013-01-22,2013-02-04,1183548.371,1854810.021,1
2013-01-22,2013-02-04,1183629.725,1851866.828,1
2013-01-22,2013-02-04,1168792.758,1849040.602,1
2013-01-22,2013-02-06,1160598.85,1903945.955,1
2013-01-22,2013-02-06,1160988.372,1903196.58,1
2013-01-22,2013-02-11,1141477.876,1868994.865,1
2013-01-22,2013-02-12,1196950,1849658.89,1
2013-01-22,2013-02-12,1171024.256,1829488.587,1
2013-01-22,2013-02-12,1148642.911,1867485.848,1
2013-01-22,2013-02-08,1175082.4,1840583.103,1
2013-01-22,2013-02-12,1187734.67,1852243.07,1
2013-01-22,2013-02-13,1154226.521,1827093.936,1
2013-01-22,2013-01-30,1201532.996,1833625.93,1
2013-01-22,2013-02-14,1154214.165,1827427.285,1
2013-01-22,2013-02-26,1193380.188,1846694.624,1
2013-01-22,2013-02-26,1173977.183,1865581.513,1
2013-01-22,2013-02-26,1176983.142,1852445.811,1
2013-01-22,2013-02-18,1154323.932,1867569.668,1
2013-01-23,2013-01-23,1169384.929,1839769.12,1
2013-01-23,2013-01-23,1169776.1,1839779.693,1
2013-01-23,2013-01-23,1169880.4,1839782.493,1
2013-01-23,2013-01-23,1169387.529,1839677.12,1
2013-01-23,2013-01-23,1170175.782,1839560.091,1
2013-01-23,2013-01-23,1170155.782,1839482.891,1
2013-01-23,2013-01-23,1161719.209,1947387.699,1
2013-01-23,2013-01-24,1157645.789,1942373.908,1
2013-01-23,2013-01-24,1160355.961,1925252.723,1
2013-01-23,2013-01-24,1197590.167,1854411.255,1
2013-01-23,2013-01-24,1144048.333,1913681.114,1
2013-01-23,2013-01-24,1155601.172,1928718.78,1
2013-01-23,2013-01-24,1154897.589,1856001.105,1
2013-01-23,2013-01-24,1176824.7,1865816.995,1
2013-01-23,2013-01-24,1146934.428,1898319.882,1
2013-01-23,2013-01-24,1203191.281,1832607.537,1
2013-01-23,2013-01-24,1137340.03,1904746.748,1
2013-01-23,2013-01-25,1180438.176,1877596.211,1
2013-01-23,2013-01-23,1132903.976,1918904.412,1
2013-01-23,2013-01-24,1132132.416,1921334.653,1
2013-01-23,2013-01-25,1168582.739,1921412.209,1
2013-01-23,2013-01-23,1175324.488,1900360.299,1
2013-01-23,2013-01-25,1153395.764,1888464.544,1
2013-01-23,2013-01-24,1200836.62,1837254.266,1
2013-01-23,2013-01-25,1146816.41,1919145.944,1
2013-01-23,2013-01-25,1129918.42,1918590.665,1
2013-01-23,2013-01-25,1140753.057,1925748.344,1
2013-01-23,2013-01-28,1128258.82,1934115.191,1
2013-01-23,2013-01-29,1161793.053,1836266.764,1
2013-01-23,2013-01-29,1184760.421,1867210.22,1
2013-01-23,2013-01-29,1190738.086,1859514.406,1
2013-01-23,2013-01-29,1150884.086,1858747.81,1
2013-01-23,2013-01-30,1153820.839,1913266.976,1
2013-01-23,2013-01-30,1202904.716,1828657.796,1
2013-01-23,2013-01-31,1156513.083,1920215.809,1
2013-01-23,2013-02-06,1156074.502,1905340.582,1
2013-01-23,2013-02-07,1169618.782,1828504.643,1
2013-01-23,2013-02-11,1152046.663,1857912.296,1
2013-01-23,2013-02-11,1151253.135,1861208.462,1
2013-01-23,2013-02-14,1176088.012,1837299.548,1
2013-01-23,2013-02-27,1191001.57,1848842.782,1
2013-01-24,2013-01-24,1173279.917,1888349.52,1
2013-01-24,2013-01-25,1161021.171,1878350.15,1
2013-01-24,2013-01-25,1156609.43,1923793.773,1
2013-01-24,2013-01-25,1170202.171,1911418.959,1
2013-01-24,2013-01-25,1138012.596,1904422.75,1
2013-01-24,2013-01-25,1171479.615,1921490.325,1
2013-01-24,2013-01-28,1128619.03,1935090.589,1
2013-01-24,2013-01-28,1147116.35,1909097.07,1
2013-01-24,2013-01-28,1165023.535,1948862.098,1
2013-01-24,2013-01-28,1166005.824,1936107.071,1
2013-01-24,2013-01-29,1176416.3,1837253.157,1
2013-01-24,2013-01-29,1173587.026,1843869.223,1
2013-01-24,2013-01-29,1153892.609,1910678.903,1
2013-01-24,2013-01-29,1154527.73,1931156.481,1
2013-01-24,2013-02-07,1168755.413,1827618.826,1
2013-01-24,2013-01-28,1180973.319,1863787.367,1
2013-01-24,2013-02-12,1184322.883,1850823.812,1
2013-01-24,2013-01-29,1154698.929,1829984.495,1
2013-01-24,2013-02-08,1179458.721,1834698.69,1
2013-01-24,2013-01-25,1168018.657,1883902.094,1
2013-01-24,2013-02-13,1153824.139,1913091.976,1
2013-01-24,2013-02-20,1174910.918,1855705.198,1
2013-01-24,2013-02-26,1155288.47,1851996.19,1
2013-01-24,2013-02-21,1162857.49,1907748.72,1
2013-01-24,2013-02-26,1165506.342,1908107.634,1
2013-01-25,2013-01-25,1161719.209,1947387.699,1
2013-01-25,2013-01-25,1148494.268,1861057.644,1
2013-01-25,2013-01-25,1180383.636,1861284.281,1
2013-01-25,2013-01-25,1126468.439,1922442.756,1
2013-01-25,2013-01-28,1174932.897,1867476.34,1
2013-01-25,2013-01-28,1143897.898,1905216.94,1
2013-01-25,2013-01-28,1177471.317,1892817.207,1
2013-01-25,2013-01-28,1171479.615,1921490.325,1
2013-01-25,2013-01-28,1151704.994,1925375.279,1
2013-01-25,2013-01-28,1192518.306,1859542.618,1
2013-01-25,2013-01-29,1148052.44,1864826.036,1
2013-01-25,2013-01-30,1150682.063,1890978.972,1
2013-01-25,2013-01-30,1146410.71,1852987.89,1
2013-01-25,2013-01-30,1164077.91,1911694.395,1
2013-01-25,2013-01-29,1166335.747,1829055.624,1
2013-01-26,2013-01-28,1147253.21,1906644.06,1
2013-01-26,2013-01-28,1164787.37,1950993.973,1
2013-01-26,2013-01-28,1140753.057,1925748.344,1
2013-01-26,2013-02-11,1151390.002,1860881.155,1
2013-01-26,2013-02-20,1202129.919,1840521.456,1
2013-01-26,2013-01-28,1129976.223,1916730.104,1
2013-01-27,2013-01-28,1178887.713,1879743.196,1
2013-01-27,2013-01-29,1172088.11,1849472.055,1
2013-01-27,2013-01-30,1162415.803,1899920.053,1
2013-01-27,2013-03-08,1152519.686,1846605.138,1
2013-01-28,2013-01-29,1123983.468,1923464.45,1
2013-01-28,2013-01-29,1151143.6,1933268.76,1
2013-01-28,2013-01-29,1150371.207,1913712.568,1
2013-01-28,2013-01-29,1159015.13,1949186.63,1
2013-01-28,2013-01-29,1171002.967,1852890.136,1
2013-01-28,2013-01-29,1145319.62,1923539.96,1
2013-01-28,2013-01-29,1145429.24,1898284.855,1
2013-01-28,2013-01-29,1158218.926,1940478.763,1
2013-01-28,2013-01-29,1151388.031,1896078.087,1
2013-01-28,2013-01-30,1164036.355,1853399.036,1
2013-01-28,2013-02-01,1189081.91,1847260.07,1
2013-01-28,2013-02-01,1168851.327,1903636.79,1
2013-01-28,2013-02-07,1183092.606,1847135.545,1
2013-01-28,2013-02-11,1137958.164,1864836.63,1
2013-01-28,2013-02-11,1164967.452,1828695.581,1
2013-01-28,2013-02-11,1161702.23,1887912.037,1
2013-01-28,2013-02-11,1149347.065,1883718.827,1
2013-01-28,2013-02-11,1171421.35,1886313.39,1
2013-01-28,2013-02-11,1178837.208,1881845.233,1
2013-01-28,2013-02-12,1168773.182,1827029.23,1
2013-01-28,2013-02-12,1177284.261,1865899.993,1
2013-01-28,2013-02-12,1149333.011,1866718.45,1
2013-01-28,2013-02-12,1185113.2,1858030.292,1
2013-01-28,2013-02-18,1158192.63,1868046.376,1
2013-01-28,2013-02-20,1159259.839,1869839.222,1
2013-01-28,2013-02-25,1169347.778,1838915.783,1
2013-01-28,2013-02-25,1175196.145,1888730.33,1
2013-01-28,2013-02-27,1197781.433,1843962.537,1
2013-01-28,2013-02-27,1187316.75,1850145.34,1
2013-01-28,2013-02-28,1198311.701,1841221.47,1
2013-01-28,2013-01-29,1166283.47,1938967.313,1
2013-01-28,2013-01-28,1162225.473,1882643.241,1
2013-01-29,2013-01-29,1161485.178,1827196.8,1
2013-01-29,2013-01-30,1143646.905,1916529.202,1
2013-01-29,2013-01-30,1130470.562,1922121.364,1
2013-01-29,2013-01-30,1129440.734,1917836.84,1
2013-01-29,2013-01-30,1189029.457,1860527.635,1
2013-01-29,2013-01-30,1189038.357,1860220.935,1
2013-01-29,2013-01-30,1192108.48,1858346.323,1
2013-01-29,2013-01-30,1162162.598,1851219.336,1
2013-01-29,2013-01-31,1123915.828,1935926.397,1
2013-01-29,2013-01-31,1164617.38,1926228.868,1
2013-01-29,2013-01-31,1189039.057,1860194.735,1
2013-01-29,2013-01-31,1188561.1,1858890.25,1
2013-01-29,2013-02-01,1172065.846,1909907.61,1
2013-01-29,2013-02-01,1169658.33,1913016.76,1
2013-01-29,2013-02-01,1173404.896,1909292.09,1
2013-01-29,2013-02-05,1160757.776,1887617.478,1
2013-01-29,2013-02-06,1139039.8,1865536.669,1
2013-01-29,2013-02-08,1178189.967,1832589.828,1
2013-01-29,2013-02-11,1156145.2,1873307.434,1
2013-01-29,2013-02-12,1188986.91,1858910.767,1
2013-01-29,2013-02-18,1157638.181,1856019.023,1
2013-01-29,2013-02-25,1159586.304,1870084.226,1
2013-01-29,2013-02-26,1166059.55,1905754.242,1
2013-01-29,2013-02-27,1199551.469,1847912.548,1
2013-01-29,2013-02-27,1187227.87,1852768.93,1
2013-01-29,2013-02-27,1195089.987,1844936.308,1
2013-01-29,2013-02-27,1193880.003,1845101.07,1
2013-01-29,2013-03-11,1154226.4,1849324.16,1
2013-01-29,2013-02-26,1177347.005,1830356.882,1
2013-01-29,2013-01-30,1148509.485,1872205.864,1
2013-01-29,2013-01-30,1166350.705,1935418.421,1
2013-01-30,2013-01-30,1166082.436,1887976.703,1
2013-01-30,2013-01-30,1164041.749,1928049.848,1
2013-01-30,2013-01-30,1164442.227,1928994.208,1
2013-01-30,2013-01-30,1164485.235,1927574.255,1
2013-01-30,2013-01-30,1164934.487,1926849.956,1
2013-01-30,2013-01-30,1164289.32,1926615.948,1
2013-01-30,2013-01-30,1158137.721,1834679.6,1
2013-01-30,2013-01-30,1158137.721,1834679.6,1
2013-01-30,2013-01-30,1158137.721,1834679.6,1
2013-01-30,2013-01-30,1158137.721,1834679.6,1
2013-01-30,2013-01-30,1132914.376,1918581.412,1
2013-01-30,2013-01-31,1171466.215,1921490.025,1
2013-01-30,2013-01-31,1170436.105,1868348.833,1
2013-01-30,2013-01-31,1170238.057,1868731.768,1
2013-01-30,2013-02-01,1177386.915,1837771.222,1
2013-01-30,2013-02-01,1133212.804,1932368.9,1
2013-01-30,2013-02-01,1195405.993,1844475.178,1
2013-01-30,2013-02-05,1161628.349,1856591.697,1
2013-01-30,2013-02-05,1168098.672,1850161.732,1
2013-01-30,2013-02-06,1178400.027,1857655.982,1
2013-01-30,2013-02-11,1138639.559,1868390.513,1
2013-01-30,2013-02-11,1170488.812,1885056.775,1
2013-01-30,2013-02-12,1182271.02,1864728.365,1
2013-01-30,2013-02-12,1181939.313,1864717.486,1
2013-01-30,2013-02-12,1171442.128,1837470.566,1
2013-01-30,2013-02-15,1189107.868,1846225.182,1
2013-01-30,2013-02-15,1199618.674,1849153.041,1
2013-01-30,2013-02-20,1159253.239,1870074.222,1
2013-01-30,2013-02-25,1166530.52,1844005.68,1
2013-01-30,2013-02-25,1158704.997,1907218.959,1
2013-01-30,2013-02-26,1156840.324,1895896.119,1
2013-01-30,2013-02-27,1198303.85,1848146.978,1
2013-01-30,2013-03-11,1153771.203,1852001.303,1
2013-01-30,2013-03-11,1169987.46,1830840.691,1
2013-01-30,2013-02-07,1183361.437,1849257.988,1
2013-01-31,2013-02-01,1140002.326,1925731.952,1
2013-01-31,2013-02-01,1139870.219,1941471.508,1
2013-01-31,2013-02-05,1164438.378,1850825.91,1
2013-01-31,2013-01-31,1176709.276,1895737.77,1
2013-01-31,2013-02-01,1144320.384,1896191.572,1
2013-01-31,2013-02-05,1167113.09,1929565.146,1
2013-01-31,2013-01-31,1129418.378,1923809.826,1
2013-01-31,2013-02-05,1147373.243,1906312.962,1
2013-01-31,2013-01-31,1131874.18,1925432.892,1
2013-01-31,2013-02-05,1165660.543,1854578.16,1
2013-01-31,2013-02-06,1148099.226,1911829.863,1
2013-01-31,2013-02-07,1182530.782,1847119.774,1
2013-01-31,2013-02-08,1176792.364,1835883.577,1
2013-01-31,2013-02-11,1130277.847,1868387.042,1
2013-01-31,2013-02-15,1192802.667,1843554.254,1
2013-01-31,2013-02-11,1147704.2,1888660.113,1
2013-01-31,2013-02-12,1197692.373,1846404.413,1
2013-01-31,2013-02-21,1156017.486,1925981.109,1
2013-01-31,2013-02-27,1189406.695,1846852.717,1
2013-01-31,2013-02-27,1195917.82,1842214.698,1
2013-01-31,2013-02-28,1192953.564,1858665.518,1
2013-02-01,2013-02-01,1149709.22,1900153.928,1
2013-02-01,2013-02-01,1132486.762,1862381.887,1
2013-02-01,2013-02-01,1161084.59,1876097.412,1
2013-02-01,2013-02-04,1147458.56,1933748.544,1
2013-02-01,2013-02-05,1136952.423,1924676.008,1
2013-02-01,2013-02-01,1157969.245,1868382.113,1
2013-02-01,2013-02-06,1156502.276,1942338.494,1
2013-02-01,2013-02-01,1148739.695,1850954.918,1
2013-02-01,2013-02-05,1154007.727,1931709.862,1
2013-02-01,2013-02-06,1181814.583,1857259.773,1
2013-02-01,2013-02-06,1148052.44,1864826.036,1
2013-02-01,2013-02-06,1173900.016,1822646.077,1
2013-02-01,2013-02-07,1166158.396,1848327.084,1
2013-02-01,2013-02-07,1165855.383,1871550.034,1
2013-02-01,2013-02-07,1183381.926,1848590.813,1
2013-02-01,2013-02-11,1132479.862,1862598.287,1
2013-02-01,2013-02-08,1174553.661,1833172.692,1
2013-02-01,2013-02-11,1141427.288,1861610.378,1
2013-02-01,2013-02-11,1148814.607,1861507.396,1
2013-02-01,2013-02-25,1160942.726,1869277.713,1
2013-02-01,2013-02-27,1169052.242,1903391.077,1
2013-02-01,2013-02-25,1125682.575,1934479.674,1
2013-02-01,2013-02-13,1153535.262,1898478.589,1
2013-02-01,2013-03-07,1146410.21,1853001.39,1
2013-02-01,2013-02-27,1195491.66,1833400.52,1
2013-02-02,2013-02-06,1156149.42,1921261.192,1
2013-02-02,2013-02-07,1166163.196,1848152.884,1
2013-02-02,2013-02-11,1172412.491,1873979.075,1
2013-02-02,2013-02-14,1160589.585,1889668.1,1
2013-02-02,2013-02-26,1149234.52,1905341.146,1
2013-02-02,2013-02-04,1163729.06,1939334.898,1
2013-02-02,2013-02-05,1157970.179,1937832.73,1
2013-02-03,2013-02-05,1131966.493,1921891.429,1
2013-02-03,2013-02-08,1171425.65,1886142.99,1
2013-02-03,2013-02-11,1132746.632,1864544.754,1
2013-02-03,2013-02-11,1161916.777,1881854.677,1
2013-02-03,2013-02-12,1175232.422,1868104.454,1
2013-02-03,2013-02-28,1189174.65,1855433.902,1
2013-02-04,2013-02-05,1161360.3,1898653.895,1
2013-02-04,2013-02-04,1158137.721,1834679.6,1
2013-02-04,2013-02-04,1158137.721,1834679.6,1
2013-02-04,2013-02-05,1149923.095,1929314.423,1
2013-02-04,2013-02-05,1176862.03,1908397.762,1
2013-02-04,2013-02-06,1156361.045,1866448.513,1
2013-02-04,2013-02-06,1143627.529,1938491.02,1
2013-02-04,2013-02-11,1168505.905,1871608.271,1
2013-02-04,2013-02-12,1179086.11,1864626.632,1
2013-02-04,2013-02-06,1158475.51,1896926.321,1
2013-02-04,2013-02-13,1145358.461,1938579.685,1
2013-02-04,2013-02-15,1173977.933,1820276.398,1
2013-02-04,2013-02-22,1158676.245,1926607.601,1
2013-02-04,2013-03-26,1126515.566,1944946.623,1
2013-02-04,2013-02-06,1150017.757,1914437.846,1
2013-02-05,2013-02-05,1164831.832,1831023.249,1
2013-02-05,2013-02-05,1131848.928,1940049.618,1
2013-02-05,2013-02-06,1176107.69,1833642.484,1
2013-02-05,2013-02-06,1173909.616,1822364.577,1
2013-02-05,2013-02-06,1143594.375,1898219.089,1
2013-02-05,2013-02-07,1175432.579,1903880.53,1
2013-02-05,2013-02-08,1120064.14,1923540.544,1
2013-02-05,2013-02-08,1180847.855,1832685.725,1
2013-02-05,2013-02-11,1173486.174,1883515.387,1
2013-02-05,2013-02-11,1174378.73,1885200.73,1
2013-02-05,2013-02-11,1155475.494,1873946.312,1
2013-02-05,2013-02-11,1167851.973,1937587.106,1
2013-02-05,2013-02-12,1149331.611,1866765.05,1
2013-02-05,2013-02-18,1141279.792,1868241.066,1
2013-02-05,2013-02-22,1156243.007,1915261.647,1
2013-02-05,2013-02-25,1160585.13,1837235.34,1
2013-02-05,2013-02-25,1161949.651,1844679.55,1
2013-02-06,2013-02-06,1148726.265,1923952.82,1
2013-02-06,2013-02-07,1167549.941,1835436.03,1
2013-02-06,2013-02-07,1148919.879,1900174.151,1
2013-02-06,2013-02-08,1175129.58,1835695.277,1
2013-02-06,2013-02-08,1162198.503,1900001.153,1
2013-02-06,2013-02-08,1164555.102,1916384.542,1
2013-02-06,2013-02-08,1132329.644,1938657.687,1
2013-02-06,2013-02-08,1166028.707,1935308.912,1
2013-02-06,2013-02-11,1166028.707,1935308.912,1
2013-02-06,2013-02-12,1172383.175,1827589.82,1
2013-02-06,2013-02-12,1144877.69,1870742.888,1
2013-02-06,2013-02-15,1156833.465,1835874.123,1
2013-02-06,2013-02-15,1133957.584,1861040.278,1
2013-02-06,2013-02-20,1178057.175,1829711.079,1
2013-02-06,2013-02-21,1168466.209,1942235.008,1
2013-02-06,2013-02-21,1157537.75,1919309.958,1
2013-02-06,2013-02-28,1199256.395,1850462.804,1
2013-02-06,2013-03-18,1151611.594,1892785.43,1
2013-02-06,2013-03-22,1133425.895,1924266.712,1
2013-02-07,2013-02-07,1137941.206,1868738.212,1
2013-02-07,2013-02-08,1141385.94,1899735.593,1
2013-02-07,2013-02-11,1143646.905,1916529.202,1
2013-02-07,2013-02-11,1143592.451,1916527.867,1
2013-02-07,2013-02-12,1149320.211,1867138.86,1
2013-02-07,2013-02-13,1145359.461,1938537.585,1
2013-02-07,2013-02-18,1165694.05,1865413.152,1
2013-02-07,2013-02-18,1139088.674,1864203.745,1
2013-02-07,2013-02-18,1170750.637,1862149.929,1
2013-02-07,2013-02-18,1174300.857,1820397.038,1
2013-02-07,2013-02-22,1154994.66,1940989.258,1
2013-02-07,2013-02-28,1166973.392,1911450.853,1
2013-02-07,2013-03-07,1169386.254,1851531.189,1
2013-02-07,2013-03-08,1131323.322,1867177.468,1
2013-02-07,2013-03-25,1124262.06,1923056.131,1
2013-02-07,2013-03-29,1120439.386,1925547.848,1
2013-02-08,2013-02-08,1135969.892,1928643.417,1
2013-02-08,2013-02-08,1136038.692,1928645.117,1
2013-02-08,2013-02-08,1137270.925,1931004.644,1
2013-02-08,2013-02-09,1143764.062,1922633.17,1
2013-02-08,2013-02-12,1183072.387,1864090.665,1
2013-02-08,2013-02-12,1168754.613,1827645.626,1
2013-02-08,2013-02-14,1176762.043,1895072.139,1
2013-02-08,2013-02-15,1173572.239,1822604.779,1
2013-02-08,2013-02-15,1148246.772,1869673.784,1
2013-02-08,2013-02-15,1149988.305,1867152.175,1
2013-02-08,2013-02-15,1148052.44,1864826.036,1
2013-02-08,2013-02-15,1166605.452,1946649.499,1
2013-02-08,2013-02-18,1174129.848,1825666.423,1
2013-02-08,2013-02-22,1143547.44,1901483.249,1
2013-02-08,2013-02-22,1140124.126,1925734.652,1
2013-02-08,2013-02-25,1141128.059,1911023.702,1
2013-02-08,2013-02-26,1150762.248,1909784.459,1
2013-02-08,2013-02-27,1172362.238,1915227.015,1
2013-02-08,2013-02-28,1188767.18,1858040.032,1
2013-02-08,2013-03-06,1163612.096,1844546.094,1
2013-02-08,2013-03-14,1154897.589,1856001.105,1
2013-02-08,2013-03-15,1171155.867,1847576.576,1
2013-02-09,2013-02-09,1156821.397,1912745.948,1
2013-02-09,2013-02-09,1156821.397,1912745.948,1
2013-02-09,2013-02-12,1177671.277,1867844.373,1
2013-02-09,2013-02-15,1165334.887,1943275.607,1
2013-02-09,2013-02-15,1125121.655,1940645.893,1
2013-02-09,2013-02-18,1153540.779,1905937.897,1
2013-02-09,2013-02-21,1154957.337,1928032.785,1
2013-02-09,2013-02-26,1143655.421,1920175.28,1
2013-02-09,2013-03-18,1152641.692,1891583.39,1
2013-02-09,2013-02-11,1160520.385,1934493.043,1
2013-02-09,2013-02-12,1180321.106,1863800.904,1
2013-02-09,2013-02-12,1178102.369,1868244.791,1
2013-02-10,2013-02-18,1154414.733,1908464.327,1
2013-02-10,2013-02-20,1199908.762,1850891.843,1
2013-02-10,2013-02-27,1181816.183,1857199.373,1
2013-02-10,2013-02-28,1156454.08,1933459.503,1
2013-02-10,2013-03-22,1133041.518,1924320.08,1
2013-02-10,2013-02-14,1178505.129,1853258.279,1
2013-02-10,2013-02-18,1139598.266,1907789.137,1
2013-02-10,2013-02-11,1144546.387,1870666.966,1
2013-02-11,2013-02-11,1138313.388,1925591.903,1
2013-02-11,2013-02-11,1137404.719,1925672.284,1
2013-02-11,2013-02-11,1137659.688,1925020.806,1
2013-02-11,2013-02-11,1138354.325,1924294.602,1
2013-02-11,2013-02-11,1136912.223,1924675.108,1
2013-02-11,2013-02-11,1136034.262,1924655.691,1
2013-02-11,2013-02-11,1137383.793,1924020.699,1
2013-02-11,2013-02-11,1138071.384,1923703.21,1
2013-02-11,2013-02-11,1138138.284,1923704.61,1
2013-02-11,2013-02-11,1138375.284,1923629.31,1
2013-02-11,2013-02-11,1153086.32,1866569.25,1
2013-02-11,2013-02-11,1143764.062,1922633.17,1
2013-02-11,2013-02-11,1152457.8,1920394.375,1
2013-02-11,2013-02-12,1169104.345,1827077.787,1
2013-02-11,2013-02-12,1186189.751,1862039.328,1
2013-02-11,2013-02-12,1198612.919,1849635.499,1
2013-02-11,2013-02-12,1176826.5,1865757.595,1
2013-02-11,2013-02-12,1177705.573,1866578.718,1
2013-02-11,2013-02-12,1197630.6,1848866.372,1
2013-02-11,2013-02-12,1167158.561,1830250.353,1
2013-02-11,2013-02-13,1154163.967,1900148.503,1
2013-02-11,2013-02-13,1159380.782,1948384.103,1
2013-02-11,2013-02-13,1168478.77,1884244.578,1
2013-02-11,2013-02-13,1153315.336,1909427.92,1
2013-02-11,2013-02-14,1166636.333,1892123.177,1
2013-02-11,2013-02-14,1166764.05,1874677.612,1
2013-02-11,2013-02-14,1178820.661,1874327.847,1
2013-02-11,2013-02-18,1141462.521,1908159.33,1
2013-02-11,2013-02-19,1136842.59,1906235.535,1
2013-02-11,2013-02-20,1177448.73,1835680.181,1
2013-02-11,2013-02-20,1195927.688,1851057,1
2013-02-11,2013-02-20,1143516.52,1901882.324,1
2013-02-11,2013-02-22,1152859.631,1931343.91,1
2013-02-11,2013-02-25,1155279.9,1903488.815,1
2013-02-11,2013-02-25,1148742.144,1912510.308,1
2013-02-11,2013-02-26,1135807.676,1910936.567,1
2013-02-11,2013-02-26,1176427.345,1825866.088,1
2013-02-11,2013-02-26,1164617.78,1926215.468,1
2013-02-11,2013-02-27,1164808.634,1931350.268,1
2013-02-11,2013-02-27,1154794.874,1922461.933,1
2013-02-11,2013-02-27,1168381.168,1932284.972,1
2013-02-11,2013-02-28,1164596.819,1916836.573,1
2013-02-11,2013-02-28,1192923.254,1852033.488,1
2013-02-11,2013-02-28,1165934.278,1905098.357,1
2013-02-11,2013-02-28,1202894.549,1829326.752,1
2013-02-11,2013-02-28,1190952.37,1850901.528,1
2013-02-11,2013-03-01,1179203.013,1828744.174,1
2013-02-11,2013-03-05,1135279.792,1868566.34,1
2013-02-11,2013-03-07,1168764.754,1850038.795,1
2013-02-11,2013-03-07,1144292.031,1924846.992,1
2013-02-11,2013-03-08,1143294.475,1938766.727,1
2013-02-11,2013-03-08,1134256.942,1869401.512,1
2013-02-11,2013-03-08,1135981.37,1867299.906,1
2013-02-11,2013-03-08,1141439.565,1933853.793,1
2013-02-11,2013-03-12,1161854.618,1896075.57,1
2013-02-11,2013-03-25,1140224.173,1926414.451,1
2013-02-11,2013-03-28,1148487.922,1890084.222,1
2013-02-11,2013-04-03,1132398.125,1865003.864,1
2013-02-12,2013-02-12,1138417.464,1922333.317,1
2013-02-12,2013-02-12,1138411.664,1922509.217,1
2013-02-12,2013-02-12,1139333.538,1923066.138,1
2013-02-12,2013-02-12,1137856.003,1935943.051,1
2013-02-12,2013-02-12,1137858.103,1936216.551,1
2013-02-12,2013-02-12,1140981.47,1922439.988,1
2013-02-12,2013-02-12,1140126.589,1926080.28,1
2013-02-12,2013-02-12,1140783.139,1926094.835,1
2013-02-12,2013-02-12,1148814.907,1861493.996,1
2013-02-12,2013-02-12,1172113.985,1837189.451,1
2013-02-12,2013-02-13,1151659.467,1889119.71,1
2013-02-12,2013-02-12,1141098.949,1922110.109,1
