"DATE","X_COORD","Y_COORD","YEAR","MONTH","CALL_CNT"
2010-08-16,1176664.84289625,1856379.92788506,2010,8,1
2010-08-16,1182809.60307199,1857299.61719392,2010,8,1
2010-08-16,1146061.65160065,1913086.88197708,2010,8,1
2010-08-16,1175985.73996798,1846584.30000391,2010,8,1
2010-08-16,1156754.95000154,1851902.69997361,2010,8,1
2010-08-17,1174657.78997192,1852764.75001679,2010,8,1
2010-08-17,1173858.30241584,1867951.95193177,2010,8,1
2010-08-17,1150556.17202317,1894756.02959281,2010,8,1
2010-08-17,1160147.18720458,1861823.82050858,2010,8,1
2010-08-17,1167095.2877969,1862595.35797842,2010,8,1
2010-08-17,1195557.16003108,1852847.55000918,2010,8,1
2010-08-17,1159146.93009103,1930435.54529788,2010,8,1
2010-08-17,1178695.1428193,1846513.94213406,2010,8,1
2010-08-17,1178696.1428193,1846486.84213406,2010,8,1
2010-08-17,1183568.92803243,1854051.35660907,2010,8,1
2010-08-17,1170770.91610854,1861400.00352832,2010,8,1
2010-08-17,1142167.8073148,1906568.10328721,2010,8,1
2010-08-17,1197358.73939926,1853487.88947748,2010,8,1
2010-08-17,1178508.11777913,1826733.58099439,2010,8,1
2010-08-17,1182794.6225195,1834643.57952967,2010,8,1
2010-08-17,1183183.40258441,1839748.43009671,2010,8,1
2010-08-17,1174473.58997302,1859075.40101556,2010,8,1
2010-08-17,1172378.93049261,1868731.4339044,2010,8,1
2010-08-17,1178240.12038827,1846999.00017397,2010,8,1
2010-08-17,1165927.21216638,1856943.03460375,2010,8,1
2010-08-17,1192189.03183391,1854878.57478973,2010,8,1
2010-08-17,1193364.13412355,1860739.00981502,2010,8,1
2010-08-17,1177795.11819892,1834927.99297675,2010,8,1
2010-08-17,1149221.95949776,1905780.0972885,2010,8,1
2010-08-18,1179181.14370458,1832660.20061758,2010,8,1
2010-08-18,1195234.47022223,1833810.41143262,2010,8,1
2010-08-18,1162351.16128451,1924775.25081022,2010,8,1
2010-08-18,1179217.13297742,1859840.93193121,2010,8,1
2010-08-18,1162184.81758459,1900334.26198987,2010,8,1
2010-08-18,1147883.75561229,1889404.62888082,2010,8,1
2010-08-18,1194883.81853172,1834851.68910591,2010,8,1
2010-08-18,1172744.75000268,1921527.30061512,2010,8,1
2010-08-18,1179355.04012294,1838495.80527712,2010,8,1
2010-08-18,1165383.84768781,1864641.56947553,2010,8,1
2010-08-18,1152965.74517464,1846951.56171872,2010,8,1
2010-08-18,1181858.53938974,1845768.89942051,2010,8,1
2010-08-18,1197372.83939926,1853499.28947748,2010,8,1
2010-08-18,1176920.5393851,1843077.23619418,2010,8,1
2010-08-18,1161703.51949314,1853926.05423427,2010,8,1
2010-08-18,1164804.3739154,1861517.62782272,2010,8,1
2010-08-18,1179206.82730904,1831806.83572276,2010,8,1
2010-08-18,1179233.18992373,1834054.12957089,2010,8,1
2010-08-18,1158814.87007341,1861993.56989292,2010,8,1
2010-08-18,1143062.81830096,1916183.9781757,2010,8,1
2010-08-18,1172634.35000268,1921442.10061512,2010,8,1
2010-08-18,1172699.45000268,1921525.10061512,2010,8,1
2010-08-18,1178492.50073388,1853794.406805,2010,8,1
2010-08-18,1194523.11550231,1836468.80733138,2010,8,1
2010-08-18,1194537.22802026,1835687.60666715,2010,8,1
2010-08-18,1195209.5693833,1835083.46398906,2010,8,1
2010-08-18,1195221.65729977,1834476.07749158,2010,8,1
2010-08-18,1151295.54973302,1892235.01771972,2010,8,1
2010-08-18,1194879.14152034,1835085.51468933,2010,8,1
2010-08-18,1195233.77022223,1833851.81143262,2010,8,1
2010-08-18,1149002.43677118,1926590.95989102,2010,8,1
2010-08-18,1203095.29001828,1837797.09532778,2010,8,1
2010-08-18,1163473.01871122,1861811.950105,2010,8,1
2010-08-18,1166458.48250656,1849520.85539174,2010,8,1
2010-08-18,1195233.27022223,1833882.91143262,2010,8,1
2010-08-18,1195224.25729977,1834342.57749158,2010,8,1
2010-08-18,1149879.16807677,1859030.30718348,2010,8,1
2010-08-19,1173713.12597428,1860764.17991077,2010,8,1
2010-08-19,1173996.88437187,1861143.57547322,2010,8,1
2010-08-19,1193886.89418065,1853530.91219587,2010,8,1
2010-08-19,1165975.74008471,1867176.96437575,2010,8,1
2010-08-19,1156938.08982595,1857178.25198739,2010,8,1
2010-08-19,1164943.0703079,1868581.77972342,2010,8,1
2010-08-19,1190409.33776922,1845948.219913,2010,8,1
2010-08-19,1172722.15000268,1921526.20061512,2010,8,1
2010-08-19,1137694.05369191,1914136.95012894,2010,8,1
2010-08-19,1181040.49369864,1861225.27010717,2010,8,1
2010-08-19,1180701.91097214,1861669.37491294,2010,8,1
2010-08-19,1171794.9201108,1860302.33508888,2010,8,1
2010-08-19,1197252.93887215,1851101.6213682,2010,8,1
2010-08-19,1157444.12019798,1896241.06899967,2010,8,1
2010-08-19,1157477.82019798,1896241.76899967,2010,8,1
2010-08-19,1195899.83737486,1852327.9479262,2010,8,1
2010-08-19,1158334.40962602,1896923.42062616,2010,8,1
2010-08-19,1159153.22682126,1861778.73812661,2010,8,1
2010-08-19,1170201.01091745,1858048.79529823,2010,8,1
2010-08-19,1144454.63128716,1911227.07832777,2010,8,1
2010-08-19,1147870.71042307,1939557.09663171,2010,8,1
2010-08-19,1196471.05998789,1854081.13009262,2010,8,1
2010-08-19,1201519.02183089,1835054.8996662,2010,8,1
2010-08-19,1165120.68670437,1861914.16381228,2010,8,1
2010-08-19,1179657.56597256,1859781.98248116,2010,8,1
2010-08-19,1168634.42372938,1866850.13326844,2010,8,1
2010-08-19,1160748.92111062,1887948.51591,2010,8,1
2010-08-19,1174430.24702418,1826596.70232956,2010,8,1
2010-08-19,1194104.56472176,1841020.46011726,2010,8,1
2010-08-19,1166035.8246276,1852950.01653062,2010,8,1
2010-08-19,1164804.6739154,1861504.32782272,2010,8,1
2010-08-19,1156542.42609829,1830821.20399695,2010,8,1
2010-08-19,1163034.49790302,1913541.22687017,2010,8,1
2010-08-19,1160579.01008402,1882060.80728665,2010,8,1
2010-08-19,1160349.3081799,1915339.21062904,2010,8,1
2010-08-19,1170944.78438359,1855021.19937013,2010,8,1
2010-08-19,1162326.21988109,1914664.84357906,2010,8,1
2010-08-19,1160991.77298344,1915632.2500962,2010,8,1
2010-08-19,1161024.54991046,1915078.4021843,2010,8,1
2010-08-19,1186859.4600152,1854880.66962244,2010,8,1
2010-08-19,1188438.60013279,1855577.75012863,2010,8,1
2010-08-19,1186761.68011846,1860850.88537019,2010,8,1
2010-08-19,1178999.08992373,1834047.52957089,2010,8,1
2010-08-19,1185587.24843443,1852755.66641188,2010,8,1
2010-08-19,1161368.86499126,1865928.44052544,2010,8,1
2010-08-20,1149512.68340381,1872161.79840703,2010,8,1
2010-08-20,1154322.30517835,1851658.60986956,2010,8,1
2010-08-20,1143838.17319456,1897895.17418951,2010,8,1
2010-08-20,1149539.71702753,1894731.96660507,2010,8,1
2010-08-20,1161099.57298344,1915634.4500962,2010,8,1
2010-08-20,1181227.12179493,1854498.65419199,2010,8,1
2010-08-20,1152292.21062282,1892195.62689037,2010,8,1
2010-08-20,1200531.44812349,1834546.46677468,2010,8,1
2010-08-20,1148268.23752337,1893324.40857236,2010,8,1
2010-08-20,1171248.65019868,1901223.88128688,2010,8,1
2010-08-20,1154445.35391268,1851179.49890458,2010,8,1
2010-08-20,1151984.59671736,1891013.12741073,2010,8,1
2010-08-20,1202082.21667219,1817072.06928253,2010,8,1
2010-08-20,1142236.27000791,1899540.42401887,2010,8,1
2010-08-20,1144121.87319456,1897905.67418951,2010,8,1
2010-08-20,1199767.88660685,1816490.54847065,2010,8,1
2010-08-20,1136486.10249895,1907058.76872543,2010,8,1
2010-08-20,1171721.699978,1862397.20999596,2010,8,1
2010-08-20,1141914.65490224,1917146.70943308,2010,8,1
2010-08-20,1157770.43877644,1863694.63868763,2010,8,1
2010-08-20,1178703.00559338,1838691.27132043,2010,8,1
2010-08-20,1166698.51851722,1852980.1575265,2010,8,1
2010-08-20,1163833.84166789,1872781.53882275,2010,8,1
2010-08-20,1202425.15677812,1816036.9173026,2010,8,1
2010-08-20,1175541.66509039,1865180.45987909,2010,8,1
2010-08-20,1154443.95391268,1851225.49890458,2010,8,1
2010-08-20,1178169.29080062,1865819.9444736,2010,8,1
2010-08-20,1152881.14432377,1905783.8199073,2010,8,1
2010-08-21,1170993.58928181,1865358.68770118,2010,8,1
2010-08-21,1160306.39360426,1896301.05007655,2010,8,1
2010-08-21,1158146.69617808,1909570.93962942,2010,8,1
2010-08-21,1177943.08607825,1858356.3886205,2010,8,1
2010-08-21,1170568.50192744,1856711.93898059,2010,8,1
2010-08-21,1164609.77910469,1868645.88961225,2010,8,1
2010-08-21,1152953.70989168,1892298.35859227,2010,8,1
2010-08-21,1164616.09432743,1868426.84039759,2010,8,1
2010-08-22,1147572.91008634,1894274.93778403,2010,8,1
2010-08-22,1164635.5800125,1867823.44801911,2010,8,1
2010-08-22,1196904.66478094,1851819.85061968,2010,8,1
2010-08-22,1183260.72818484,1853231.47121234,2010,8,1
2010-08-22,1169788.54147399,1860971.6645743,2010,8,1
2010-08-22,1164880.1703079,1868882.17972342,2010,8,1
2010-08-22,1166089.36330386,1850940.46787657,2010,8,1
2010-08-22,1180846.8696699,1844407.76998309,2010,8,1
2010-08-22,1152908.86183254,1920240.01221582,2010,8,1
2010-08-22,1173864.77999505,1911351.54001805,2010,8,1
2010-08-22,1175602.38367619,1821071.49009589,2010,8,1
2010-08-22,1152142.5667969,1908036.54081965,2010,8,1
2010-08-22,1158316.31682041,1891093.56523366,2010,8,1
2010-08-23,1168618.99039759,1843471.83797555,2010,8,1
2010-08-23,1178025.38760896,1854933.36662687,2010,8,1
2010-08-23,1144449.4707304,1909580.14738338,2010,8,1
2010-08-23,1189205.66426766,1857586.97349407,2010,8,1
2010-08-23,1172488.72989066,1860442.71331408,2010,8,1
2010-08-23,1172535.94540787,1823871.29497445,2010,8,1
2010-08-23,1171769.93492743,1849073.39186922,2010,8,1
2010-08-23,1170310.14308194,1842340.37341647,2010,8,1
2010-08-23,1147935.11868425,1901957.61939275,2010,8,1
2010-08-23,1167862.27588371,1846729.37480887,2010,8,1
2010-08-23,1170419.47017712,1839701.20567704,2010,8,1
2010-08-23,1170261.76917437,1844135.17837303,2010,8,1
2010-08-23,1168032.3681694,1839500.44837429,2010,8,1
2010-08-23,1185579.20998824,1853211.63002946,2010,8,1
2010-08-23,1151853.03050216,1906751.19288601,2010,8,1
2010-08-23,1140862.27090284,1917451.03312872,2010,8,1
2010-08-23,1183385.22559736,1848484.11271979,2010,8,1
2010-08-23,1181122.39987279,1858525.54202156,2010,8,1
2010-08-23,1171141.753603,1870687.93822913,2010,8,1
2010-08-23,1170471.17368199,1860253.22051327,2010,8,1
2010-08-23,1164995.25980791,1854656.52237677,2010,8,1
2010-08-23,1164995.25980791,1854656.52237677,2010,8,1
2010-08-23,1168919.77999675,1868171.56001603,2010,8,1
2010-08-23,1152168.85012827,1832921.55167105,2010,8,1
2010-08-23,1155490.6898921,1835896.3180915,2010,8,1
2010-08-23,1173595.13366577,1821928.17437274,2010,8,1
2010-08-23,1160093.86047857,1863806.35113113,2010,8,1
2010-08-23,1143477.9899913,1912853.09972724,2010,8,1
2010-08-23,1166047.49597017,1864550.35909087,2010,8,1
2010-08-23,1176365.59847745,1827877.71576698,2010,8,1
2010-08-23,1166211.85242812,1870597.36279659,2010,8,1
2010-08-23,1170273.96136819,1867498.11418304,2010,8,1
2010-08-23,1155521.6863796,1918457.84861518,2010,8,1
2010-08-23,1164805.0739154,1861490.92782272,2010,8,1
2010-08-23,1188700.87009579,1850564.22562305,2010,8,1
2010-08-23,1164020.31852739,1866144.43698911,2010,8,1
2010-08-23,1151288.32396711,1916592.4124282,2010,8,1
2010-08-24,1171816.83462127,1859465.6499898,2010,8,1
2010-08-24,1171812.23462127,1859652.6499898,2010,8,1
2010-08-24,1150217.18261103,1919226.18019853,2010,8,1
2010-08-24,1168114.51760102,1826817.54033066,2010,8,1
2010-08-24,1153471.80679631,1896817.39467102,2010,8,1
2010-08-24,1171849.00848436,1858235.23107392,2010,8,1
2010-08-24,1171849.40848436,1858221.83107392,2010,8,1
2010-08-24,1166514.89013354,1859589.49430506,2010,8,1
2010-08-24,1147130.77071638,1907970.61997265,2010,8,1
2010-08-24,1196689.07001308,1845171.27997281,2010,8,1
2010-08-24,1173814.33697411,1861139.27052375,2010,8,1
2010-08-24,1160779.39000228,1922035.72962504,2010,8,1
2010-08-24,1179262.99119001,1872531.85351771,2010,8,1
2010-08-24,1132559.02657184,1919320.34227405,2010,8,1
2010-08-24,1166457.38250656,1849561.15539174,2010,8,1
2010-08-24,1164306.97112889,1865533.33822426,2010,8,1
2010-08-24,1166457.38250656,1849561.15539174,2010,8,1
2010-08-24,1144002.11221174,1904201.69116635,2010,8,1
2010-08-24,1181274.18913064,1865151.79879281,2010,8,1
2010-08-24,1150251.00339953,1897734.51541221,2010,8,1
2010-08-24,1179139.05059024,1846419.41996602,2010,8,1
2010-08-24,1191967.71928629,1850048.24240941,2010,8,1
2010-08-24,1191967.51928629,1850061.64240941,2010,8,1
2010-08-24,1177552.58372385,1832016.82077874,2010,8,1
2010-08-24,1178956.82403281,1834046.3417327,2010,8,1
2010-08-24,1168979.42956871,1866316.29606794,2010,8,1
2010-08-24,1165480.36423376,1857603.12940291,2010,8,1
2010-08-24,1194952.72483165,1850180.55820045,2010,8,1
2010-08-24,1150573.67930845,1894170.86536963,2010,8,1
2010-08-24,1189243.31251675,1857243.08997169,2010,8,1
2010-08-24,1150926.3139027,1904546.83352399,2010,8,1
2010-08-24,1174752.35780531,1861499.9199664,2010,8,1
2010-08-24,1155147.22549279,1860329.28361449,2010,8,1
2010-08-24,1156214.42138726,1834399.67981364,2010,8,1
2010-08-24,1150816.08020795,1885607.1837749,2010,8,1
2010-08-24,1144045.62191152,1904527.66161275,2010,8,1
2010-08-24,1160516.11542296,1860569.48211183,2010,8,1
2010-08-24,1148696.22231319,1890089.12199983,2010,8,1
2010-08-24,1195892.02173086,1855672.49142752,2010,8,1
2010-08-25,1185538.63021213,1842121.30543096,2010,8,1
2010-08-25,1181656.33406605,1863165.8902173,2010,8,1
2010-08-25,1195680.10709959,1853591.95620864,2010,8,1
2010-08-25,1167091.83988542,1843029.9529839,2010,8,1
2010-08-25,1164970.32192076,1832614.52960947,2010,8,1
2010-08-25,1136885.65992183,1937937.22398353,2010,8,1
2010-08-25,1170424.96743261,1861926.54791438,2010,8,1
2010-08-25,1167221.74407634,1858038.67316862,2010,8,1
2010-08-25,1167222.14407634,1858025.27316862,2010,8,1
2010-08-25,1143414.68958593,1934147.85569675,2010,8,1
2010-08-25,1146067.03177996,1928417.60538332,2010,8,1
2010-08-25,1160991.71996633,1867245.20998708,2010,8,1
2010-08-25,1148441.36590994,1862967.83947969,2010,8,1
2010-08-25,1165429.69121649,1910853.89653369,2010,8,1
2010-08-25,1176701.80110702,1831664.50760157,2010,8,1
2010-08-25,1171810.93462127,1859706.1499898,2010,8,1
2010-08-25,1195312.47656607,1848812.06637928,2010,8,1
2010-08-25,1168895.80263155,1884255.72597086,2010,8,1
2010-08-25,1168934.37999675,1868006.16001603,2010,8,1
2010-08-25,1173774.60008909,1826492.6157735,2010,8,1
2010-08-25,1181335.71810134,1862666.95939701,2010,8,1
2010-08-25,1175495.65997932,1860105.32960107,2010,8,1
2010-08-25,1181335.41810134,1862680.35939701,2010,8,1
2010-08-25,1161021.78987642,1893992.42430431,2010,8,1
2010-08-25,1151295.14973302,1892248.51771972,2010,8,1
2010-08-25,1166824.28738985,1848256.9009908,2010,8,1
2010-08-25,1143214.31060257,1906197.18290267,2010,8,1
2010-08-25,1170294.0583064,1866734.43452907,2010,8,1
2010-08-26,1144436.60573112,1922988.10790155,2010,8,1
2010-08-26,1175648.11419319,1826664.37447509,2010,8,1
2010-08-26,1160277.3853129,1857149.05142477,2010,8,1
2010-08-26,1144266.62340843,1902574.75991396,2010,8,1
2010-08-26,1144024.02340843,1902570.55991396,2010,8,1
2010-08-26,1171828.53880447,1858997.94971189,2010,8,1
2010-08-26,1175072.46661388,1861937.65279821,2010,8,1
2010-08-26,1167845.0248725,1859403.94357273,2010,8,1
2010-08-26,1153097.20679631,1896808.29467102,2010,8,1
2010-08-26,1174862.84362661,1869454.96473283,2010,8,1
2010-08-26,1166205.45242812,1870805.76279659,2010,8,1
2010-08-26,1144340.31308986,1897913.76798651,2010,8,1
2010-08-26,1157063.54766785,1865149.85262333,2010,8,1
2010-08-26,1195264.27588989,1851113.00427756,2010,8,1
2010-08-26,1159432.01487501,1863714.13430863,2010,8,1
2010-08-26,1158228.39337626,1894202.08690826,2010,8,1
2010-08-26,1152593.74948141,1929121.78519779,2010,8,1
2010-08-26,1173529.80383423,1848872.0643339,2010,8,1
2010-08-26,1164992.05980791,1854769.62237677,2010,8,1
2010-08-26,1154831.79491993,1932114.80011728,2010,8,1
2010-08-26,1199853.27992048,1815383.5784998,2010,8,1
2010-08-26,1170289.6583064,1866901.93452907,2010,8,1
2010-08-26,1176671.20052278,1828582.12103293,2010,8,1
2010-08-26,1194153.74121064,1838435.58917293,2010,8,1
2010-08-26,1167883.14188039,1858063.6229972,2010,8,1
2010-08-26,1171522.64246964,1870697.40002586,2010,8,1
2010-08-26,1149578.61963064,1901446.24251033,2010,8,1
2010-08-26,1143743.21280143,1897232.88883033,2010,8,1
2010-08-26,1155762.10758403,1896535.72566577,2010,8,1
2010-08-27,1173913.09740673,1822264.1417961,2010,8,1
2010-08-27,1167222.61433113,1860299.27591112,2010,8,1
2010-08-27,1164131.77319312,1826605.80977705,2010,8,1
2010-08-27,1155455.87447585,1861658.43797008,2010,8,1
2010-08-27,1178539.77679236,1825735.39989643,2010,8,1
2010-08-27,1163782.99099619,1862676.30419514,2010,8,1
2010-08-27,1177502.47909801,1822727.57412904,2010,8,1
2010-08-27,1166180.14410448,1847536.46771065,2010,8,1
2010-08-27,1178454.21440412,1871595.55891207,2010,8,1
2010-08-27,1161165.9031978,1861211.43380605,2010,8,1
2010-08-27,1165501.66423376,1857603.52940291,2010,8,1
2010-08-27,1162131.11758459,1900332.66198987,2010,8,1
2010-08-27,1175247.50003336,1855486.94169687,2010,8,1
2010-08-27,1147477.19040282,1886354.0168693,2010,8,1
2010-08-27,1173554.80383423,1848834.9643339,2010,8,1
2010-08-27,1132656.17707733,1867192.29448948,2010,8,1
2010-08-27,1164479.00980603,1861375.88881966,2010,8,1
2010-08-27,1166290.15041373,1904447.40826947,2010,8,1
2010-08-27,1159271.2088076,1864092.14850504,2010,8,1
2010-08-27,1151600.15899384,1921036.26640368,2010,8,1
2010-08-27,1151901.7400275,1894230.1099706,2010,8,1
2010-08-27,1158276.56531491,1896590.67429238,2010,8,1
2010-08-27,1175570.50121204,1819623.046782,2010,8,1
2010-08-27,1184033.36012454,1861073.07782422,2010,8,1
2010-08-27,1152444.21202142,1896460.03052625,2010,8,1
2010-08-28,1182293.68697249,1851763.71500613,2010,8,1
2010-08-28,1170401.59491693,1862776.95658733,2010,8,1
2010-08-28,1132753.05197721,1913000.13982209,2010,8,1
2010-08-28,1171352.27690824,1864379.29500474,2010,8,1
2010-08-28,1149497.79601598,1899355.22220854,2010,8,1
2010-08-28,1147440.9425688,1906315.06218215,2010,8,1
2010-08-28,1163486.82011626,1873373.7556903,2010,8,1
2010-08-28,1164186.58020878,1860038.04010505,2010,8,1
2010-08-28,1171573.62002869,1870372.36757996,2010,8,1
2010-08-28,1164743.99122365,1863853.67437102,2010,8,1
2010-08-29,1172659.24418296,1852927.08676671,2010,8,1
2010-08-29,1180616.36249052,1852599.49928727,2010,8,1
2010-08-29,1174052.66001974,1839034.4799927,2010,8,1
2010-08-29,1182588.28076693,1846455.77297618,2010,8,1
2010-08-29,1201814.99628776,1838948.54226929,2010,8,1
2010-08-29,1123341.83001474,1938621.19710435,2010,8,1
2010-08-30,1165269.6103848,1856754.67707528,2010,8,1
2010-08-30,1196303.68240573,1848945.320995,2010,8,1
2010-08-30,1148221.6542295,1919622.87792602,2010,8,1
2010-08-30,1144023.74017476,1900543.76498052,2010,8,1
2010-08-30,1142976.91841937,1917833.84762689,2010,8,1
2010-08-30,1177501.68831717,1833814.0520256,2010,8,1
2010-08-30,1159757.84086992,1863951.38409986,2010,8,1
2010-08-30,1148457.85499987,1889751.88570262,2010,8,1
2010-08-30,1191787.65120606,1844111.94131193,2010,8,1
2010-08-30,1188056.93312289,1844171.10719491,2010,8,1
2010-08-30,1181657.33406605,1863125.7902173,2010,8,1
2010-08-30,1127642.67180317,1936069.154874,2010,8,1
2010-08-30,1192767.2966149,1844742.36292461,2010,8,1
2010-08-30,1188794.08842409,1846181.12138726,2010,8,1
2010-08-30,1180242.64066925,1853924.78767955,2010,8,1
2010-08-30,1185621.11542007,1858523.0198908,2010,8,1
2010-08-30,1175843.35223286,1858238.56488824,2010,8,1
2010-08-30,1195971.96259346,1848963.39080342,2010,8,1
2010-08-30,1184829.05809962,1843976.93478883,2010,8,1
2010-08-30,1180538.68580115,1847065.32981004,2010,8,1
2010-08-30,1179494.91530568,1856680.26177939,2010,8,1
2010-08-30,1194580.39569103,1852116.75737693,2010,8,1
2010-08-30,1182810.67010182,1869966.26530558,2010,8,1
2010-08-30,1130890.19771765,1919520.20863102,2010,8,1
2010-08-30,1192945.77761643,1850930.14141776,2010,8,1
2010-08-30,1134152.73870597,1862041.47260247,2010,8,1
2010-08-30,1199204.90602431,1846959.49980279,2010,8,1
2010-08-30,1181040.79369864,1861218.57010717,2010,8,1
2010-08-30,1167989.56187759,1866194.79573216,2010,8,1
2010-08-30,1178364.85902181,1858921.45071068,2010,8,1
2010-08-30,1165687.18098417,1853592.16910505,2010,8,1
2010-08-30,1147381.26539015,1864952.87312314,2010,8,1
2010-08-30,1189441.34302817,1845519.3822884,2010,8,1
2010-08-30,1150959.8492913,1903343.29116658,2010,8,1
2010-08-30,1170578.98300243,1840290.08363149,2010,8,1
2010-08-30,1178321.76466634,1876343.37119109,2010,8,1
2010-08-30,1167726.18812361,1851673.42321286,2010,8,1
2010-08-30,1155858.31919534,1895211.15417089,2010,8,1
2010-08-30,1187674.43527922,1849165.39508802,2010,8,1
2010-08-30,1167127.51787888,1861482.7018298,2010,8,1
2010-08-30,1182341.83008174,1842727.50527141,2010,8,1
2010-08-30,1149922.35178146,1904661.46498182,2010,8,1
2010-08-30,1151634.56409614,1891783.61359626,2010,8,1
2010-08-30,1163136.14072291,1861950.45996615,2010,8,1
2010-08-30,1164698.08552912,1865542.80772031,2010,8,1
2010-08-31,1126024.24847264,1937184.25281808,2010,8,1
2010-08-31,1174934.2972941,1867431.13978384,2010,8,1
2010-08-31,1175187.4700321,1857870.69018272,2010,8,1
2010-08-31,1177779.18607825,1858612.3886205,2010,8,1
2010-08-31,1183318.11950625,1851239.47999405,2010,8,1
2010-08-31,1191536.66049041,1843709.06222277,2010,8,1
2010-08-31,1160889.93190383,1859165.12907073,2010,8,1
2010-08-31,1166983.21007395,1866858.00998098,2010,8,1
2010-08-31,1161165.9031978,1861211.43380605,2010,8,1
2010-08-31,1147840.72379012,1907991.26041123,2010,8,1
2010-08-31,1171527.08141368,1882255.75998936,2010,8,1
2010-08-31,1185106.28436877,1846056.1301883,2010,8,1
2010-08-31,1147278.31071418,1892942.65106641,2010,8,1
2010-08-31,1186500.69006573,1843236.07620039,2010,8,1
2010-08-31,1184929.1321028,1852613.66936925,2010,8,1
2010-08-31,1184599.33059355,1852595.98318767,2010,8,1
2010-08-31,1189228.31929804,1853425.24619614,2010,8,1
2010-08-31,1144826.09157714,1896606.47403315,2010,8,1
2010-08-31,1184930.0321028,1852580.56936925,2010,8,1
2010-08-31,1160990.80310421,1874442.30007145,2010,8,1
2010-08-31,1142494.45487694,1907850.98321582,2010,8,1
2010-08-31,1150383.90151751,1895084.17818195,2010,8,1
2010-08-31,1197220.30537413,1852480.3838838,2010,8,1
2010-08-31,1176192.23611409,1827342.61842276,2010,8,1
2010-08-31,1177697.27300871,1866881.81798608,2010,8,1
2010-08-31,1152875.14432377,1905965.0199073,2010,8,1
2010-08-31,1144279.62712634,1898896.24991789,2010,8,1
2010-08-31,1128744.25759139,1913366.11290787,2010,8,1
2010-08-31,1157483.06990694,1849686.96199818,2010,8,1
2010-08-31,1139593.47103353,1945138.25996578,2010,8,1
2010-08-31,1151962.58317434,1902704.69008665,2010,8,1
2010-08-31,1175603.98367619,1821028.09009589,2010,8,1
2010-09-01,1175539.68948762,1827326.17463255,2010,9,1
2010-09-01,1167914.93108463,1852898.59027587,2010,9,1
2010-09-01,1148728.57033383,1909003.71538367,2010,9,1
2010-09-01,1137619.11102453,1903391.69313047,2010,9,1
2010-09-01,1153289.43186646,1892157.46541902,2010,9,1
2010-09-01,1175466.18150425,1825026.96571448,2010,9,1
2010-09-01,1171598.68362372,1867540.60581927,2010,9,1
2010-09-01,1194655.80911868,1848446.91039038,2010,9,1
2010-09-01,1149582.51371152,1893974.1924911,2010,9,1
2010-09-01,1152852.11969198,1857271.09038906,2010,9,1
2010-09-01,1168931.57999675,1868107.66001603,2010,9,1
2010-09-01,1160920.23566721,1858060.03348026,2010,9,1
2010-09-01,1183768.16487305,1835365.38011116,2010,9,1
2010-09-01,1134108.22581715,1863721.62990788,2010,9,1
2010-09-01,1151834.93388383,1907294.5223274,2010,9,1
2010-09-01,1153150.90679631,1896809.69467102,2010,9,1
2010-09-02,1167796.32457976,1856333.34130713,2010,9,1
2010-09-02,1195901.83737486,1852234.3479262,2010,9,1
2010-09-02,1168131.91729285,1860945.24991348,2010,9,1
2010-09-02,1148791.5921275,1898031.72838877,2010,9,1
2010-09-02,1182508.34192188,1855997.65931257,2010,9,1
2010-09-02,1171909.50403113,1856106.00679745,2010,9,1
2010-09-02,1170485.82038668,1859717.42441927,2010,9,1
2010-09-02,1149963.5879011,1903236.30817633,2010,9,1
2010-09-02,1154949.5360074,1892182.16008637,2010,9,1
2010-09-02,1154949.9360074,1892168.66008637,2010,9,1
2010-09-02,1168192.95387,1858810.02511254,2010,9,1
2010-09-02,1192135.17106585,1857526.23406933,2010,9,1
2010-09-02,1166698.31851722,1852986.8575265,2010,9,1
2010-09-02,1179485.35898719,1849773.07379479,2010,9,1
2010-09-02,1149194.14511344,1908685.96009112,2010,9,1
2010-09-02,1141123.05871059,1904824.71920356,2010,9,1
2010-09-02,1171499.51462863,1847035.97059827,2010,9,1
2010-09-02,1177594.49748856,1842644.04603227,2010,9,1
2010-09-03,1170772.14621268,1830859.95997425,2010,9,1
2010-09-03,1171846.00848436,1858335.53107392,2010,9,1
2010-09-03,1142507.20909889,1906318.58188192,2010,9,1
2010-09-03,1169683.32490049,1864819.66850407,2010,9,1
2010-09-03,1185922.17046827,1858755.15487993,2010,9,1
2010-09-03,1194196.70121675,1857256.57081705,2010,9,1
2010-09-03,1183140.56499763,1845324.20481671,2010,9,1
2010-09-03,1169682.42490049,1864853.16850407,2010,9,1
2010-09-03,1170946.54621268,1830864.35997425,2010,9,1
2010-09-03,1195898.73737486,1852381.5479262,2010,9,1
2010-09-03,1159673.15046758,1926024.43998162,2010,9,1
2010-09-03,1179183.14370458,1832592.70061758,2010,9,1
2010-09-03,1196636.65361683,1848893.5995902,2010,9,1
2010-09-03,1164380.31617474,1937259.36077973,2010,9,1
2010-09-04,1197297.49871622,1847020.28118262,2010,9,1
2010-09-04,1134192.19592728,1930038.37979708,2010,9,1
2010-09-04,1164961.37988451,1855874.65368304,2010,9,1
2010-09-04,1197299.39871622,1846952.98118262,2010,9,1
2010-09-04,1150322.79681637,1891574.41978352,2010,9,1
2010-09-04,1151566.91861408,1905307.60690853,2010,9,1
