POD_ID,INSTALL_DATE1,REMOVE_DATE1,INSTALL_DATE2,X_COORD,Y_COORD
916.00,1042.00,-1.00,-1.00,1161878.69,1871461.03
923.00,986.00,1471.00,1470.00,1174847.02,1869780.50
952.00,1062.00,-1.00,-1.00,1174355.06,1889689.10
953.00,1062.00,2440.00,-1.00,1174079.17,1888272.66
2033.00,2030.00,3283.00,-1.00,1175132.85,1890422.04
2264.00,1125.00,-1.00,-1.00,1175663.42,1889784.47
2266.00,1125.00,-1.00,-1.00,1175617.49,1881800.25
2267.00,1125.00,-1.00,-1.00,1175418.37,1873811.11
2323.00,1125.00,2254.00,-1.00,1159233.60,1870728.86
2328.00,1125.00,-1.00,-1.00,1175535.33,1868501.58
2335.00,1125.00,-1.00,-1.00,1162273.78,1881180.63
2377.00,3610.00,-1.00,-1.00,1175435.72,1889712.09
2387.00,1134.00,-1.00,-1.00,1174919.62,1879650.27
2389.00,1134.00,-1.00,-1.00,1174913.34,1879867.43
2391.00,1134.00,-1.00,-1.00,1174908.27,1879759.53
2392.00,1134.00,-1.00,-1.00,1175227.78,1880435.81
2393.00,1134.00,-1.00,-1.00,1175260.05,1879091.66
2394.00,1134.00,-1.00,-1.00,1174920.50,1879648.05
2406.00,1134.00,-1.00,-1.00,1170877.17,1883772.32
2458.00,1361.00,1362.00,-1.00,1175003.51,1873095.49
2459.00,1378.00,-1.00,-1.00,1160188.27,1870864.53
2508.00,1357.00,-1.00,-1.00,1160779.80,1878027.33
2511.00,1408.00,-1.00,-1.00,1161050.34,1873386.06
2533.00,1232.00,-1.00,-1.00,1158435.13,1879039.83
2535.00,1236.00,-1.00,-1.00,1158387.52,1877137.29
2536.00,1237.00,-1.00,-1.00,1159555.61,1874682.06
2542.00,2261.00,-1.00,-1.00,1159244.51,1870728.27
2546.00,1292.00,1660.00,1650.00,1163600.94,1872787.24
2551.00,1319.00,2518.00,2518.00,1161843.60,1871226.36
2595.00,1370.00,2079.00,-1.00,1165801.62,1870173.58
2604.00,1771.00,-1.00,-1.00,1171028.75,1886648.41
2640.00,1553.00,2390.00,-1.00,1168221.24,1870162.72
2641.00,1559.00,-1.00,-1.00,1157085.89,1876597.42
2696.00,2079.00,-1.00,-1.00,1165801.62,1870173.58
2703.00,1937.00,-1.00,-1.00,1169329.11,1884711.02
2705.00,1951.00,3057.00,-1.00,1168501.60,1871924.29
2708.00,1949.00,-1.00,-1.00,1164107.66,1871466.28
2726.00,2014.00,-1.00,-1.00,1172475.15,1871712.30
2733.00,2014.00,-1.00,-1.00,1172397.42,1873453.44
2751.00,2016.00,-1.00,-1.00,1174557.12,1889738.98
2768.00,2079.00,-1.00,-1.00,1174572.66,1889038.54
2772.00,2085.00,-1.00,-1.00,1170952.90,1882727.10
2773.00,2085.00,2132.00,-1.00,1170826.75,1883765.21
2774.00,2084.00,2132.00,-1.00,1170829.02,1883983.76
2788.00,2126.00,-1.00,-1.00,1164854.48,1875465.46
2797.00,2930.00,-1.00,-1.00,1167534.34,1887067.93
2833.00,2131.00,-1.00,-1.00,1167091.70,1871516.52
2834.00,2131.00,-1.00,-1.00,1166420.50,1871499.54
2840.00,2131.00,-1.00,-1.00,1173894.60,1868444.72
2864.00,2171.00,2209.00,-1.00,1175348.88,1891334.53
2882.00,2210.00,-1.00,-1.00,1175437.50,1890883.05
2898.00,2414.00,-1.00,-1.00,1165805.72,1871500.89
2901.00,2418.00,-1.00,-1.00,1158910.45,1873994.70
2910.00,2419.00,2476.00,-1.00,1171149.80,1871672.27
2932.00,2569.00,-1.00,-1.00,1159223.10,1874668.12
2992.00,2680.00,-1.00,-1.00,1160306.03,1868219.19
3098.00,2846.00,-1.00,-1.00,1160621.47,1880743.54
3231.00,3283.00,-1.00,-1.00,1175132.85,1890422.04
3237.00,3286.00,-1.00,-1.00,1175780.11,1868605.46
3238.00,3286.00,-1.00,-1.00,1169128.08,1870864.98
3245.00,3290.00,-1.00,-1.00,1172351.67,1873087.44
3284.00,3319.00,-1.00,-1.00,1175281.34,1879103.19
3309.00,3439.00,-1.00,-1.00,1155615.00,1880851.62
3310.00,3439.00,-1.00,-1.00,1158236.72,1882368.61
3311.00,3439.00,-1.00,-1.00,1163511.73,1883911.68
3314.00,3439.00,-1.00,-1.00,1175284.47,1873767.96
3322.00,3439.00,-1.00,-1.00,1166136.81,1884508.98
3356.00,3439.00,-1.00,-1.00,1175317.38,1884512.37
3357.00,3439.00,-1.00,-1.00,1175513.49,1881737.18
3358.00,3439.00,-1.00,-1.00,1175648.87,1876463.85
3360.00,3439.00,-1.00,-1.00,1175539.11,1868873.06
3390.00,3439.00,-1.00,-1.00,1175720.48,1886552.53
3603.00,3651.00,-1.00,-1.00,1164930.07,1870776.11
3657.00,3672.00,-1.00,-1.00,1175721.16,1886552.12
3743.00,3744.00,-1.00,-1.00,1175720.13,1886553.54
227.00,252.00,648.00,252.00,1153917.86,1893480.68
231.00,782.00,846.00,-1.00,1157478.63,1887174.00
238.00,1193.00,-1.00,-1.00,1150020.95,1890177.66
261.00,781.00,930.00,-1.00,1156890.72,1888623.07
279.00,2392.00,2463.00,-1.00,1152103.25,1890335.73
306.00,356.00,-1.00,-1.00,1151638.80,1891774.08
308.00,559.00,797.00,-1.00,1149015.47,1890897.81
308.00,797.00,928.00,-1.00,1147996.50,1891021.85
308.00,928.00,928.00,971.00,1152103.25,1890335.73
337.00,2463.00,-1.00,-1.00,1152103.25,1890335.73
352.00,575.00,901.00,-1.00,1154286.06,1892502.27
352.00,901.00,-1.00,-1.00,1150443.91,1891031.53
362.00,581.00,3570.00,3577.00,1156698.79,1887862.98
364.00,588.00,1771.00,-1.00,1157248.97,1889626.61
366.00,664.00,-1.00,-1.00,1158424.89,1887900.92
369.00,588.00,875.00,-1.00,1157378.94,1890022.32
369.00,2666.00,-1.00,2666.00,1156527.35,1887201.43
372.00,1293.00,1627.00,-1.00,1158015.95,1890052.92
372.00,1627.00,2626.00,-1.00,1157727.52,1890033.23
383.00,519.00,-1.00,-1.00,1154406.96,1889179.28
397.00,568.00,-1.00,-1.00,1154652.57,1891138.92
457.00,588.00,1832.00,-1.00,1158813.36,1887206.05
466.00,553.00,819.00,-1.00,1149356.38,1890553.74
467.00,553.00,819.00,-1.00,1149354.00,1890627.84
467.00,1105.00,-1.00,-1.00,1148677.27,1890699.21
504.00,366.00,1072.00,-1.00,1161190.06,1885612.94
506.00,366.00,2142.00,-1.00,1152524.52,1893337.42
507.00,366.00,-1.00,-1.00,1155941.18,1893306.62
556.00,679.00,-1.00,-1.00,1151761.41,1894442.90
556.00,679.00,679.00,-1.00,1151276.55,1894432.67
574.00,757.00,2390.00,-1.00,1153364.94,1893673.92
577.00,757.00,-1.00,-1.00,1148700.01,1889086.44
578.00,757.00,-1.00,-1.00,1156088.20,1889121.63
618.00,2871.00,-1.00,-1.00,1154171.22,1888499.69
623.00,783.00,-1.00,-1.00,1147550.68,1883798.80
624.00,783.00,-1.00,-1.00,1148669.04,1883693.83
625.00,783.00,791.00,-1.00,1149872.39,1883734.23
625.00,791.00,-1.00,-1.00,1148940.47,1883701.47
626.00,791.00,-1.00,-1.00,1149872.39,1883734.23
637.00,788.00,3296.00,-1.00,1155819.52,1893809.08
638.00,788.00,2172.00,-1.00,1155947.92,1893121.06
639.00,788.00,-1.00,-1.00,1156190.22,1893510.15
640.00,788.00,-1.00,-1.00,1155256.55,1893106.62
641.00,789.00,-1.00,-1.00,1152984.56,1889051.43
642.00,789.00,789.00,-1.00,1154371.77,1888512.43
642.00,789.00,1031.00,1050.00,1154772.16,1888608.78
643.00,789.00,1031.00,1051.00,1154371.77,1888512.43
644.00,789.00,1031.00,1051.00,1153878.79,1889147.89
645.00,789.00,1031.00,1051.00,1154512.08,1887807.80
656.00,1876.00,3013.00,-1.00,1158767.66,1887299.44
705.00,858.00,858.00,-1.00,1155274.44,1892539.03
705.00,889.00,1031.00,1051.00,1154171.22,1888499.69
706.00,858.00,-1.00,-1.00,1155274.44,1892539.03
706.00,858.00,858.00,-1.00,1154171.22,1888499.69
718.00,3013.00,-1.00,-1.00,1158767.66,1887299.44
721.00,868.00,3298.00,-1.00,1147308.68,1892298.21
747.00,887.00,-1.00,-1.00,1150568.47,1894416.37
772.00,901.00,-1.00,-1.00,1154286.06,1892502.27
773.00,900.00,2337.00,-1.00,1154811.36,1893812.11
789.00,887.00,3296.00,-1.00,1158336.89,1893902.90
804.00,927.00,1109.00,-1.00,1147996.50,1891021.85
805.00,930.00,3340.00,-1.00,1156890.72,1888623.07
805.00,3340.00,-1.00,-1.00,1157745.54,1887793.18
822.00,923.00,3302.00,-1.00,1157478.63,1887174.00
823.00,2387.00,2467.00,-1.00,1153364.94,1893673.92
825.00,922.00,3303.00,-1.00,1157378.94,1890022.32
877.00,1020.00,-1.00,-1.00,1152978.53,1891805.28
945.00,1042.00,-1.00,-1.00,1161400.45,1888686.41
946.00,1040.00,3302.00,-1.00,1161902.97,1887638.24
947.00,1040.00,1344.00,-1.00,1164007.88,1889189.16
1972.00,2581.00,-1.00,-1.00,1155003.39,1893791.03
1973.00,1109.00,-1.00,-1.00,1148672.04,1891042.16
1974.00,1109.00,1376.00,-1.00,1147770.98,1890255.45
1975.00,1109.00,1375.00,-1.00,1147996.50,1891021.85
2349.00,1125.00,-1.00,-1.00,1147395.25,1889070.45
2350.00,1125.00,-1.00,-1.00,1150037.47,1889984.56
2351.00,1125.00,-1.00,-1.00,1152698.68,1889871.92
2352.00,1125.00,-1.00,-1.00,1155342.78,1890042.87
2353.00,1125.00,-1.00,-1.00,1158022.14,1890171.84
2465.00,1354.00,-1.00,-1.00,1147693.50,1888968.06
2467.00,1293.00,-1.00,-1.00,1151899.94,1894445.57
2519.00,1408.00,-1.00,-1.00,1154132.66,1889394.59
2537.00,1238.00,2563.00,2639.00,1158771.97,1888717.72
2553.00,2467.00,-1.00,-1.00,1153364.94,1893673.92
2556.00,2629.00,-1.00,-1.00,1157727.52,1890033.23
2568.00,1771.00,-1.00,-1.00,1157248.97,1889626.61
2593.00,1421.00,1764.00,-1.00,1160853.78,1884517.56
2659.00,1698.00,3205.00,3595.00,1162072.66,1888391.52
2666.00,1764.00,-1.00,-1.00,1160853.78,1884517.56
2676.00,1804.00,3494.00,3595.00,1165222.29,1889314.24
2677.00,1804.00,-1.00,-1.00,1164638.09,1889112.56
2679.00,1972.00,-1.00,-1.00,1148433.56,1883586.02
2684.00,1896.00,3303.00,-1.00,1162018.11,1889369.34
2827.00,2131.00,-1.00,-1.00,1147427.64,1884964.07
2828.00,2131.00,-1.00,-1.00,1147447.76,1884297.78
2856.00,2043.00,-1.00,-1.00,1155286.92,1889122.94
2857.00,2043.00,-1.00,-1.00,1155406.29,1887835.24
2924.00,2420.00,-1.00,-1.00,1156779.85,1886939.40
2931.00,2569.00,-1.00,-1.00,1162996.04,1888829.19
2983.00,2596.00,-1.00,-1.00,1148787.03,1887048.94
2984.00,2593.00,-1.00,-1.00,1153185.02,1887778.27
2985.00,2593.00,-1.00,-1.00,1153922.58,1885138.38
2986.00,2593.00,-1.00,-1.00,1151958.80,1885043.54
2988.00,2607.00,-1.00,-1.00,1152311.40,1888401.19
2990.00,2609.00,-1.00,-1.00,1152168.16,1888411.58
2995.00,2702.00,-1.00,-1.00,1152863.36,1886496.98
2998.00,2702.00,2711.00,-1.00,1154726.84,1885252.61
2999.00,2694.00,-1.00,-1.00,1157931.04,1889644.86
3000.00,2694.00,-1.00,-1.00,1155142.42,1885871.17
3087.00,2846.00,-1.00,-1.00,1150615.61,1884376.51
3088.00,2846.00,-1.00,-1.00,1150834.64,1888456.02
3089.00,2846.00,-1.00,-1.00,1148089.93,1884979.69
3091.00,2846.00,-1.00,-1.00,1152769.15,1887163.73
3092.00,2846.00,-1.00,-1.00,1153596.71,1887879.30
3093.00,2846.00,-1.00,-1.00,1147490.69,1885828.12
3094.00,2846.00,-1.00,-1.00,1147995.12,1888979.53
3095.00,2846.00,-1.00,-1.00,1155143.37,1885220.86
3096.00,2846.00,-1.00,-1.00,1153128.51,1885831.28
3099.00,2846.00,-1.00,-1.00,1147763.12,1885693.11
3100.00,2846.00,-1.00,-1.00,1148894.85,1883037.87
3101.00,2846.00,-1.00,-1.00,1152139.07,1885807.00
3102.00,2846.00,-1.00,-1.00,1152406.20,1887817.37
3103.00,2846.00,-1.00,-1.00,1147897.32,1887024.84
3104.00,2846.00,-1.00,-1.00,1147758.86,1884976.15
3105.00,2846.00,-1.00,-1.00,1148127.73,1886936.17
3106.00,2846.00,2972.00,-1.00,1148787.03,1887048.94
3107.00,2846.00,-1.00,-1.00,1149745.64,1885023.35
3108.00,2846.00,-1.00,-1.00,1152049.66,1889125.25
3109.00,2846.00,-1.00,-1.00,1152427.52,1887157.69
3110.00,2846.00,-1.00,-1.00,1151717.48,1885746.49
3111.00,2846.00,-1.00,-1.00,1149855.88,1884392.36
3112.00,2846.00,-1.00,-1.00,1148894.85,1883037.87
3113.00,2846.00,-1.00,-1.00,1151529.92,1883769.60
3114.00,2846.00,-1.00,-1.00,1152752.76,1887824.89
3115.00,2846.00,-1.00,-1.00,1152106.96,1883752.93
3116.00,2846.00,-1.00,-1.00,1152178.10,1884472.82
3117.00,2846.00,-1.00,-1.00,1152156.65,1885139.47
3118.00,2846.00,-1.00,-1.00,1152809.15,1885824.67
3251.00,3296.00,-1.00,-1.00,1158336.89,1893902.90
3252.00,3296.00,-1.00,-1.00,1155819.52,1893809.08
3258.00,3298.00,-1.00,-1.00,1147308.68,1892298.21
3259.00,3302.00,-1.00,-1.00,1157478.63,1887174.00
3260.00,3302.00,-1.00,-1.00,1161902.97,1887638.24
3336.00,3439.00,-1.00,-1.00,1145007.04,1877361.29
3405.00,3568.00,-1.00,-1.00,1147906.36,1891021.59
3692.00,3736.00,-1.00,-1.00,1162825.98,1888402.74
3714.00,3737.00,-1.00,-1.00,1154297.22,1892105.09
3716.00,3737.00,-1.00,-1.00,1147809.88,1886194.90
3739.00,3743.00,-1.00,-1.00,1147904.76,1883156.61
253.00,7.00,931.00,-1.00,1157936.30,1896201.62
257.00,28.00,-1.00,-1.00,1153566.87,1905122.36
258.00,49.00,-1.00,-1.00,1146981.68,1899797.51
259.00,77.00,2203.00,-1.00,1152236.60,1905095.93
260.00,188.00,921.00,-1.00,1150918.55,1905071.97
260.00,944.00,1393.00,-1.00,1153827.30,1904519.85
260.00,2210.00,-1.00,-1.00,1152236.60,1905095.93
261.00,118.00,780.00,-1.00,1149913.23,1905049.87
263.00,118.00,2840.00,3002.00,1150405.25,1899367.79
267.00,188.00,3301.00,-1.00,1153672.12,1901417.68
318.00,358.00,3296.00,-1.00,1157093.00,1896496.09
328.00,669.00,747.00,-1.00,1159792.56,1898759.84
328.00,747.00,1970.00,-1.00,1146982.05,1900453.02
328.00,1970.00,2418.00,-1.00,1147374.64,1900612.26
336.00,505.00,656.00,-1.00,1150796.43,1906445.60
341.00,2418.00,2853.00,-1.00,1147342.94,1901236.24
356.00,572.00,2612.00,-1.00,1150378.44,1899050.79
356.00,2612.00,-1.00,-1.00,1150347.90,1899905.26
359.00,573.00,2149.00,-1.00,1144860.61,1903477.71
359.00,2149.00,2412.00,-1.00,1145056.74,1898719.07
365.00,585.00,2535.00,2636.00,1147807.86,1898892.43
372.00,3220.00,-1.00,-1.00,1150510.02,1896083.12
398.00,568.00,3300.00,-1.00,1155088.50,1898887.45
399.00,2412.00,-1.00,-1.00,1149036.29,1900659.93
411.00,999.00,2653.00,-1.00,1156494.22,1896204.48
414.00,615.00,2957.00,-1.00,1156550.86,1894758.92
418.00,2653.00,3298.00,-1.00,1156494.22,1896204.48
420.00,540.00,-1.00,-1.00,1149770.19,1898382.48
424.00,1174.00,-1.00,-1.00,1145218.80,1897944.39
456.00,459.00,2418.00,-1.00,1151694.85,1907091.57
460.00,1988.00,-1.00,-1.00,1152234.08,1895792.31
474.00,656.00,-1.00,-1.00,1150796.43,1906445.60
505.00,366.00,1702.00,-1.00,1152234.08,1895792.31
553.00,669.00,3311.00,-1.00,1150631.90,1903060.77
568.00,748.00,752.00,-1.00,1147204.18,1897651.32
568.00,752.00,1573.00,2150.00,1147855.97,1897765.76
574.00,2433.00,-1.00,-1.00,1147010.40,1901389.05
574.00,2433.00,2434.00,-1.00,1147642.26,1901244.67
575.00,756.00,2743.00,-1.00,1150461.44,1895986.47
576.00,757.00,-1.00,-1.00,1149820.48,1896753.61
581.00,761.00,2079.00,-1.00,1147010.87,1900136.12
581.00,2079.00,2366.00,-1.00,1145778.16,1900102.15
581.00,2366.00,2418.00,2418.00,1146424.32,1900256.87
582.00,777.00,777.00,778.00,1153957.23,1901516.43
583.00,773.00,1431.00,-1.00,1144806.36,1904454.57
584.00,773.00,1589.00,1594.00,1147700.42,1900629.99
584.00,2422.00,-1.00,-1.00,1151853.01,1903804.91
585.00,773.00,2412.00,-1.00,1147642.26,1901244.67
585.00,2437.00,-1.00,-1.00,1151301.68,1903067.09
593.00,776.00,-1.00,-1.00,1154967.70,1898620.87
598.00,775.00,1502.00,-1.00,1154415.12,1899378.49
598.00,1502.00,3301.00,-1.00,1154408.87,1899597.29
599.00,775.00,-1.00,-1.00,1154412.59,1899816.18
600.00,775.00,-1.00,-1.00,1153910.37,1899816.42
601.00,773.00,2047.00,-1.00,1149584.16,1905044.65
602.00,773.00,-1.00,-1.00,1149633.86,1904952.80
603.00,780.00,2152.00,-1.00,1148861.76,1905134.94
603.00,2478.00,-1.00,-1.00,1148994.04,1905030.59
604.00,780.00,3487.00,-1.00,1150200.56,1905165.63
604.00,3487.00,-1.00,-1.00,1149921.00,1905053.66
605.00,780.00,-1.00,-1.00,1149598.16,1904374.30
662.00,797.00,-1.00,-1.00,1151788.91,1897537.06
715.00,838.00,2626.00,-1.00,1159889.39,1896526.81
726.00,868.00,2554.00,-1.00,1154265.14,1895167.71
739.00,881.00,-1.00,-1.00,1149531.37,1906459.75
740.00,972.00,-1.00,-1.00,1144251.37,1903810.53
751.00,889.00,-1.00,-1.00,1151768.09,1906462.39
766.00,886.00,3087.00,-1.00,1150462.17,1905776.70
767.00,892.00,894.00,-1.00,1150507.48,1894850.39
767.00,894.00,-1.00,-1.00,1150646.18,1894749.44
786.00,882.00,3034.00,-1.00,1152968.25,1902177.68
786.00,3034.00,-1.00,-1.00,1152977.43,1901546.03
787.00,880.00,1412.00,1427.00,1150413.47,1898075.35
787.00,3049.00,-1.00,-1.00,1150544.24,1898402.58
788.00,885.00,-1.00,-1.00,1148508.29,1898253.86
790.00,887.00,887.00,-1.00,1148301.18,1901198.21
790.00,887.00,2382.00,-1.00,1148954.53,1901240.53
790.00,2426.00,-1.00,-1.00,1157051.92,1898887.93
793.00,921.00,-1.00,-1.00,1150918.55,1905071.97
802.00,927.00,3301.00,-1.00,1152400.83,1896714.36
813.00,932.00,3300.00,-1.00,1157936.30,1896201.62
870.00,1237.00,3044.00,-1.00,1158263.53,1897362.07
870.00,3044.00,-1.00,-1.00,1156459.62,1897219.22
906.00,3330.00,-1.00,-1.00,1144607.03,1898263.30
911.00,1019.00,2422.00,-1.00,1157051.92,1898887.93
912.00,2412.00,-1.00,-1.00,1149318.72,1900514.79
913.00,1034.00,1747.00,-1.00,1153209.62,1896812.16
913.00,2966.00,3293.00,-1.00,1156550.86,1894758.92
914.00,2412.00,-1.00,-1.00,1147700.42,1900629.99
924.00,2694.00,-1.00,-1.00,1149278.60,1902018.07
950.00,2483.00,-1.00,-1.00,1149004.03,1899809.90
956.00,1079.00,2388.00,-1.00,1149036.29,1900659.93
956.00,3330.00,-1.00,-1.00,1150449.26,1898047.60
957.00,1081.00,1335.00,1515.00,1157772.50,1895182.84
959.00,2412.00,-1.00,-1.00,1145056.74,1898719.07
2334.00,1125.00,-1.00,-1.00,1154940.83,1901153.53
2377.00,1127.00,3301.00,-1.00,1155017.01,1900799.96
2409.00,1144.00,-1.00,-1.00,1150791.77,1907604.75
2410.00,1140.00,-1.00,-1.00,1150693.07,1901881.69
2411.00,1140.00,-1.00,-1.00,1152271.08,1907142.03
2412.00,1159.00,-1.00,-1.00,1152535.14,1906437.14
2413.00,1140.00,1838.00,-1.00,1151205.99,1904503.17
2413.00,1838.00,-1.00,-1.00,1150931.11,1904401.94
2414.00,1141.00,-1.00,-1.00,1157867.63,1899897.14
2420.00,1160.00,2355.00,-1.00,1149292.76,1906990.04
2421.00,1154.00,2422.00,-1.00,1151853.01,1903804.91
2421.00,2432.00,-1.00,-1.00,1150516.22,1907009.23
2423.00,1162.00,2336.00,-1.00,1149756.29,1907200.19
2423.00,2392.00,-1.00,-1.00,1149292.76,1906990.04
2424.00,1154.00,2422.00,-1.00,1151301.68,1903067.09
2424.00,2432.00,-1.00,-1.00,1151965.46,1905701.27
2477.00,1897.00,-1.00,-1.00,1144366.64,1904753.21
2477.00,1897.00,1897.00,-1.00,1144227.89,1904513.18
2489.00,1896.00,2797.00,2873.00,1144853.95,1904224.40
2490.00,1896.00,3164.00,1896.00,1144844.51,1904558.68
2490.00,3164.00,3174.00,3164.00,1147052.47,1897610.98
2490.00,3200.00,-1.00,3200.00,1146547.10,1897305.45
2496.00,1897.00,-1.00,-1.00,1148313.02,1905998.29
2497.00,1900.00,-1.00,-1.00,1148320.63,1905729.92
2498.00,1901.00,-1.00,-1.00,1148287.17,1906959.79
2499.00,1901.00,-1.00,-1.00,1147597.39,1906417.64
2501.00,1902.00,-1.00,-1.00,1148834.09,1907627.78
2503.00,1345.00,-1.00,-1.00,1148160.50,1906435.94
2510.00,1902.00,2533.00,-1.00,1148506.75,1907606.62
2510.00,2538.00,-1.00,-1.00,1148506.75,1907606.62
2514.00,1393.00,-1.00,-1.00,1153827.30,1904519.85
2538.00,1239.00,2432.00,-1.00,1151965.46,1905701.27
2540.00,1244.00,-1.00,-1.00,1149627.24,1905792.29
2555.00,2635.00,3492.00,-1.00,1159889.39,1896526.81
2572.00,1902.00,-1.00,-1.00,1149178.79,1907633.73
2603.00,2765.00,-1.00,-1.00,1157077.97,1899175.67
2623.00,1894.00,2047.00,-1.00,1149239.51,1905033.15
2624.00,1894.00,-1.00,-1.00,1148992.90,1905654.89
2627.00,1904.00,-1.00,-1.00,1147507.46,1907447.44
2628.00,1904.00,-1.00,-1.00,1148726.43,1907676.26
2647.00,1608.00,2149.00,-1.00,1147855.97,1897765.76
2650.00,1592.00,2765.00,-1.00,1157077.97,1899175.67
2653.00,1904.00,3492.00,-1.00,1153149.41,1896802.98
2675.00,1803.00,-1.00,-1.00,1157818.54,1896559.05
2685.00,1895.00,-1.00,-1.00,1144326.10,1904484.26
2687.00,1895.00,2106.00,2268.00,1144753.07,1904807.15
2688.00,1901.00,-1.00,-1.00,1147845.84,1906234.15
2689.00,1903.00,1925.00,-1.00,1149687.64,1901595.43
2689.00,1925.00,-1.00,-1.00,1149700.20,1901163.72
2697.00,2047.00,-1.00,-1.00,1146840.65,1906984.10
2697.00,2047.00,2047.00,-1.00,1146851.05,1906961.96
2704.00,1938.00,-1.00,-1.00,1157779.76,1898573.61
2721.00,2014.00,-1.00,-1.00,1160434.56,1898639.17
2737.00,2014.00,-1.00,-1.00,1154424.44,1898492.08
2743.00,2014.00,-1.00,-1.00,1153733.79,1899320.66
2753.00,2036.00,-1.00,-1.00,1149333.71,1905454.52
2762.00,2043.00,2152.00,-1.00,1148552.42,1905015.18
2762.00,2152.00,2152.00,-1.00,1148861.76,1905134.94
2762.00,2267.00,2475.00,-1.00,1149239.51,1905033.15
2762.00,2475.00,-1.00,-1.00,1149250.65,1905033.36
2765.00,2475.00,-1.00,-1.00,1150310.26,1905051.67
2773.00,2132.00,2761.00,-1.00,1151242.41,1905078.34
2775.00,2091.00,2826.00,-1.00,1154409.23,1899584.90
2778.00,2482.00,2867.00,-1.00,1147078.12,1899412.63
2778.00,2867.00,3311.00,2867.00,1147093.53,1898976.79
2795.00,2932.00,-1.00,-1.00,1151242.41,1905078.34
2800.00,2139.00,-1.00,-1.00,1149132.59,1905754.14
2802.00,2139.00,3126.00,-1.00,1146866.14,1905929.51
2803.00,2139.00,-1.00,-1.00,1148778.67,1906403.07
2804.00,2135.00,-1.00,-1.00,1149311.26,1906296.46
2804.00,2139.00,2135.00,-1.00,1149126.14,1905993.15
2805.00,2139.00,-1.00,-1.00,1148173.03,1907304.56
2806.00,2139.00,-1.00,-1.00,1149425.58,1907378.10
2807.00,2139.00,-1.00,-1.00,1148897.57,1905386.19
2808.00,2139.00,-1.00,-1.00,1147986.53,1906662.49
2810.00,2142.00,-1.00,-1.00,1147844.53,1905758.12
2811.00,2142.00,-1.00,-1.00,1147221.17,1905637.34
2812.00,2142.00,2432.00,-1.00,1147185.69,1906071.56
2812.00,2432.00,-1.00,-1.00,1149834.21,1896482.08
2813.00,2142.00,-1.00,-1.00,1149460.00,1906060.32
2814.00,2100.00,-1.00,-1.00,1155824.72,1896198.09
2821.00,2150.00,-1.00,-1.00,1157170.09,1895893.68
2860.00,2167.00,-1.00,-1.00,1152180.72,1903812.86
2861.00,2167.00,3063.00,-1.00,1151926.00,1904425.96
2862.00,2167.00,-1.00,-1.00,1153254.53,1904455.59
2864.00,3126.00,-1.00,-1.00,1146866.14,1905929.51
2887.00,2691.00,2796.00,-1.00,1144453.65,1904207.92
2888.00,2796.00,3683.00,-1.00,1144453.65,1904207.92
2890.00,2761.00,2932.00,-1.00,1151242.41,1905078.34
2892.00,2854.00,-1.00,-1.00,1147342.94,1901236.24
2894.00,2336.00,-1.00,-1.00,1149756.29,1907200.19
2909.00,2419.00,-1.00,-1.00,1157115.78,1896358.17
2912.00,2419.00,-1.00,-1.00,1151205.99,1904503.17
2925.00,2420.00,-1.00,-1.00,1150441.98,1906440.18
2927.00,2502.00,-1.00,-1.00,1149576.62,1905166.93
2928.00,2569.00,-1.00,-1.00,1148397.05,1899669.05
2951.00,2574.00,-1.00,-1.00,1153335.89,1905219.59
2982.00,2593.00,-1.00,-1.00,1158382.13,1898135.66
3253.00,3296.00,-1.00,-1.00,1157093.00,1896496.09
3254.00,3293.00,-1.00,-1.00,1156550.86,1894758.92
3255.00,3300.00,-1.00,-1.00,1157936.30,1896201.62
3256.00,3300.00,-1.00,-1.00,1155088.50,1898887.45
3257.00,3298.00,-1.00,-1.00,1156494.22,1896204.48
3264.00,3301.00,-1.00,-1.00,1154408.87,1899597.29
3265.00,3301.00,-1.00,-1.00,1155022.63,1900839.21
3266.00,3301.00,-1.00,-1.00,1153672.12,1901417.68
3289.00,3439.00,-1.00,-1.00,1147054.33,1897374.86
3313.00,3439.00,-1.00,-1.00,1156362.14,1897391.54
3338.00,3439.00,-1.00,-1.00,1151269.25,1897444.38
3340.00,3439.00,-1.00,-1.00,1153791.77,1897553.12
3341.00,3439.00,-1.00,-1.00,1157784.87,1898180.39
3342.00,3439.00,-1.00,-1.00,1160337.21,1898089.33
3408.00,3562.00,-1.00,-1.00,1152546.86,1894794.54
269.00,2464.00,2464.00,-1.00,1169555.87,1890607.61
275.00,175.00,798.00,188.00,1167128.84,1894589.73
275.00,798.00,-1.00,-1.00,1167296.49,1894505.51
276.00,192.00,749.00,-1.00,1167262.75,1893829.97
276.00,749.00,3286.00,-1.00,1167952.52,1893813.32
277.00,220.00,1841.00,-1.00,1166566.56,1894507.03
277.00,1841.00,-1.00,-1.00,1166614.88,1893048.27
278.00,229.00,1729.00,-1.00,1168383.90,1894206.33
278.00,1729.00,-1.00,-1.00,1167683.25,1894271.85
281.00,220.00,1008.00,-1.00,1163076.65,1900489.78
281.00,1008.00,3107.00,-1.00,1161725.86,1900973.99
285.00,2181.00,-1.00,-1.00,1167926.04,1893520.02
295.00,363.00,-1.00,-1.00,1166587.89,1891117.48
313.00,361.00,-1.00,-1.00,1168916.15,1891235.19
